point,xgboost_rmse,other_mean_rmse,advantage,xgboost_rank,Autoformer_RMSE,Informer_RMSE,LSTM类模型_RMSE,LightGBM_RMSE,N-HiTS_RMSE,TimesFM_RMSE,XGBoost_RMSE
point114,0.00434126521499273,0.018757338322131462,0.014416073107138733,2,0.025394317977428332,0.01702402819844066,0.003997800623837909,0.004689330350104563,0.00937124432313215,0.05206730845984516,0.00434126521499273
point463,0.004152339959902224,0.018507851040396272,0.014355511080494047,2,0.03144736530208937,0.019512898916051798,0.003947605357112366,0.004340512746358423,0.023937133682648774,0.027861590238116907,0.004152339959902224
point957,0.00224543745221461,0.016575320373555715,0.014329882921341106,2,0.015668065975893215,0.008923648278219856,0.003199252735725175,0.0022188576961555163,0.01937513620593008,0.05006696134941044,0.00224543745221461
point99,0.0037463966970355716,0.018074679856936855,0.014328283159901284,2,0.020881251584469965,0.014471303290641821,0.0033429266989240744,0.003960089149801443,0.022934569069317505,0.042857939348466316,0.0037463966970355716
point621,0.003407054788286214,0.01772519835712981,0.014318143568843596,2,0.01961200883574448,0.013143093463113245,0.003491926031777605,0.003322092676425175,0.009920226216676313,0.05686184291904203,0.003407054788286214
point241,0.0040590095999638596,0.01831047851253229,0.01425146891256843,2,0.023346997485804245,0.016485508055757762,0.004553846422424734,0.0038161469222847996,0.017929228415492635,0.04373114377342956,0.0040590095999638596
point959,0.003519507268682413,0.017682782035806314,0.0141632747671239,2,0.021891808835429207,0.017007259541576118,0.004034054934308353,0.0032904091475419047,0.016625638629048343,0.04324752112693397,0.003519507268682413
point54,0.0023468671883195855,0.01650460877770774,0.014157741589388154,2,0.026317996097778157,0.01677118059205601,0.003038380117411032,0.002217298829690088,0.019317478739930057,0.03136531828938108,0.0023468671883195855
point547,0.002429153488980779,0.01653501915871354,0.014105865669732761,2,0.01873129449538228,0.01156164809145885,0.0026128391605168767,0.0024144113357815224,0.013932711087570968,0.04995721078157076,0.002429153488980779
point294,0.002556683114192123,0.016589988151742795,0.014033305037550672,2,0.01989210955754343,0.009105141758137945,0.001904574718795863,0.002605011692104233,0.017115696081094464,0.04891739510278084,0.002556683114192123
point201,0.0025245672240397604,0.01654435706042863,0.01401978983638887,2,0.026479102457168013,0.01756419044116661,0.0037520148035724344,0.0025182236820899067,0.022075780832074066,0.026876830146500746,0.0025245672240397604
point672,0.0026884675329013077,0.016646554162123864,0.013958086629222556,2,0.019055030508381175,0.012366726219335563,0.0027583857441813744,0.0024093848838970446,0.01696554931418442,0.046324248302763604,0.0026884675329013077
point15,0.005697769324234877,0.01962007577219499,0.013922306447960112,2,0.02956148510464784,0.0200806992301538,0.00432340709911799,0.005820141315504127,0.0232207395339157,0.03471398234983047,0.005697769324234877
point77,0.003920212322956573,0.017839492931552153,0.01391928060859558,2,0.02258453119193781,0.014873583558568998,0.0033155528771210262,0.004092200627384986,0.020983013430789933,0.04118807590351015,0.003920212322956573
point131,0.004518767745549583,0.018410184631029985,0.013891416885480401,2,0.027655249736277147,0.013536918305065754,0.0036851767171617008,0.004636323989549389,0.011686502941169468,0.049260936096956434,0.004518767745549583
point975,0.007130718977241379,0.02096129882466458,0.0138305798474232,2,0.025102286443011726,0.01378450009643795,0.0033926854888989477,0.007479647452227047,0.00780761098054533,0.06820106248686648,0.007130718977241379
point567,0.0038637193338651988,0.017453135403441723,0.013589416069576523,2,0.02551518889488625,0.01640925683605266,0.004249325155832943,0.0036518588529355356,0.01238385880946723,0.04250932387147573,0.0038637193338651988
point395,0.00452430561522405,0.018099367837794797,0.013575062222570747,2,0.022959015448753745,0.018816346841465183,0.003822287823652479,0.004623750898234739,0.009757788807169137,0.048617017207493486,0.00452430561522405
point227,0.00447822346301492,0.018044560328576514,0.013566336865561595,2,0.025031582339388517,0.01844735817522918,0.0037461059802220966,0.0044877581616501695,0.015139538837040641,0.04141501847792848,0.00447822346301492
point92,0.003202323558066358,0.016741030798712645,0.013538707240646288,2,0.01956087100418572,0.014826378557564995,0.0035292954955786094,0.0030713853459659454,0.01229528873499077,0.04716296565398983,0.003202323558066358
point625,0.0027281909055486917,0.016175810873075975,0.013447619967527283,2,0.021337397067353034,0.009442084425241257,0.00298722763597245,0.0026122583170296943,0.011983071380596724,0.04869282641226269,0.0027281909055486917
point697,0.0014748853063160376,0.014914411742264017,0.01343952643594798,2,0.022884269737578348,0.012786412844396269,0.003083379311844255,0.0014234014390795567,0.0182834012185401,0.031025605902145568,0.0014748853063160376
point892,0.003934518478771421,0.017314021430228213,0.013379502951456793,2,0.023958998012694663,0.012699159415922562,0.003306640356253085,0.003976732952704174,0.011120858020735504,0.04882173982305928,0.003934518478771421
point345,0.003057912333954991,0.0163848557938432,0.013326943459888208,2,0.019197840358707235,0.009713272178579938,0.0027128680546461958,0.003095641730387298,0.02227625073770826,0.041313261703030284,0.003057912333954991
point389,0.0033051631005827043,0.01662709858302106,0.013321935482438353,2,0.024510153470570912,0.016769796998235213,0.0034811991555729455,0.0032323452340202435,0.01756619953215578,0.03420289710757125,0.0033051631005827043
point557,0.004295982736733522,0.017606042639845203,0.013310059903111682,2,0.021239502942542846,0.01615199061188238,0.0043992245316952705,0.004115196045920175,0.011571142533635335,0.04815919917339521,0.004295982736733522
point21,0.003991062704385466,0.017250033751036797,0.01325897104665133,2,0.02268205652337492,0.013374104052738284,0.0030362616993227093,0.0041769703957546,0.01929342500767092,0.040937384827359334,0.003991062704385466
point843,0.00338920958361278,0.016633031639090644,0.013243822055477864,2,0.02160818748624843,0.01351284338778636,0.003401569647306986,0.003217417682214727,0.01567723055183548,0.04238094107915187,0.00338920958361278
point855,0.0034290515948502444,0.01664906688989619,0.013220015295045944,2,0.02417565685739853,0.014474971247077742,0.0036102347517707376,0.003204869187907813,0.017142299035275328,0.03728637025994699,0.0034290515948502444
point935,0.0030032707786053978,0.01619016982927382,0.013186899050668423,2,0.021975397044244824,0.015267694751444932,0.003096336972093423,0.0028193529388451724,0.016768333337105826,0.03721390393190875,0.0030032707786053978
point544,0.001457784831844619,0.014635346393691614,0.013177561561846995,2,0.019834652339505248,0.011570640651854347,0.002122383469698177,0.0013323973953041088,0.011922531312190298,0.04102947319359752,0.001457784831844619
point684,0.0031044234621679335,0.016256364478042944,0.01315194101587501,2,0.020331168048227686,0.010733666655110436,0.003154641401872425,0.0029747644154646063,0.013393262221702866,0.04695068412587965,0.0031044234621679335
point631,0.003473444389211492,0.016625117996846947,0.013151673607635455,2,0.019189549104538572,0.011659332053216879,0.00387787558301819,0.0032143820366113606,0.021621152654780873,0.04018841654891581,0.003473444389211492
point308,0.0014899515203213001,0.0146394415059689,0.0131494899856476,2,0.019630267070923784,0.011618610403157821,0.002432016615883691,0.0013558850806737036,0.016919261617307536,0.03588060824786685,0.0014899515203213001
point455,0.0026642987080123803,0.015806935606216085,0.013142636898203705,2,0.022727042145171093,0.010696626975922904,0.0028301276379992485,0.002493482339800062,0.018888935624122728,0.037205398914280485,0.0026642987080123803
point967,0.0028188633769045917,0.015943893620438673,0.013125030243534081,2,0.018261664727529367,0.010516151347735352,0.0026223633804262863,0.0029903867673023708,0.02104881717417454,0.04022397832546412,0.0028188633769045917
point779,0.002203327902441331,0.01532472026770313,0.013121392365261799,2,0.02399527323162665,0.015966177140141345,0.0029278554771134794,0.0021314274159978915,0.01842331438135115,0.02850427395998827,0.002203327902441331
point239,0.001848126676284177,0.014945901352840268,0.013097774676556092,2,0.01658739975999013,0.009246609115381626,0.0017772692343998606,0.0021030114378211427,0.01714534721364902,0.04281577135579983,0.001848126676284177
point581,0.0032674306445577513,0.016306758497739254,0.013039327853181503,2,0.020315309240920308,0.012138584184237777,0.003380303927414043,0.0032010810700586856,0.013260801325787072,0.045544471238017636,0.0032674306445577513
point492,0.003371707702285466,0.016346741733820017,0.012975034031534551,2,0.02073977619445112,0.011546914378978493,0.002926593460177325,0.0034873492664831947,0.021341783348334777,0.03803803375449519,0.003371707702285466
point420,0.002818468617374403,0.015732028236835498,0.012913559619461095,2,0.020955106183503186,0.01206617896973232,0.0024113168186671407,0.002827658112497944,0.01780195958567661,0.03832994975093579,0.002818468617374403
point747,0.0031083218826679724,0.015991170250555967,0.012882848367887995,2,0.017411351913910134,0.013285841724900695,0.0033569914640809296,0.003029707721298484,0.019670920119465706,0.03919220855967985,0.0031083218826679724
point739,0.0028475867300140644,0.015724379400442818,0.012876792670428754,2,0.024144994696665784,0.018091989631630893,0.004428962083984947,0.002666972422109301,0.013438527506327581,0.031574830061938404,0.0028475867300140644
point495,0.005406638001890075,0.018282077034844888,0.012875439032954813,2,0.0269427083330709,0.012745158355041544,0.003066148020812941,0.005785959577272355,0.00797119387497289,0.0531812940478987,0.005406638001890075
point306,0.0028507909425453592,0.015721108933098162,0.012870317990552802,2,0.020924576466526526,0.013893217550753885,0.0028937474213126192,0.0027207602989321694,0.018995671010278097,0.03489868085078568,0.0028507909425453592
point242,0.002730728641845707,0.015592667224445841,0.012861938582600135,2,0.020170809619829852,0.010312916255788618,0.0028098355062059887,0.002652721319136486,0.020476850978590845,0.03713286966712326,0.002730728641845707
point587,0.0018644475848494258,0.014702144710827607,0.012837697125978181,2,0.017976485097652706,0.01106004955364757,0.002075498081460582,0.0017647747358550615,0.015316211726302473,0.040019849070047256,0.0018644475848494258
point595,0.003977946042715342,0.016811182143814298,0.012833236101098957,2,0.01910928267397798,0.012028416135336213,0.0025754366907942677,0.004063716607004838,0.019541348248903672,0.04354889250686883,0.003977946042715342
point833,0.0019226744547564802,0.014732356298204179,0.012809681843447699,2,0.016232763213586954,0.007977786474598871,0.002074674706811084,0.0017617989091669494,0.01891210712083053,0.04143500736423068,0.0019226744547564802
point287,0.002416619105354839,0.015210284841505965,0.012793665736151125,2,0.020667418128435654,0.01345627241211923,0.0030040595187718327,0.0023379950403853308,0.021586244741740954,0.03020971920758278,0.002416619105354839
point407,0.004604129365725865,0.01734749989752411,0.012743370531798245,2,0.027719646685446155,0.021400180239416547,0.0043135911059424305,0.004724542909757988,0.015169512153571619,0.030757526291009918,0.004604129365725865
point598,0.003688182417301202,0.016405172951292624,0.012716990533991421,2,0.021188951855060645,0.00903703735827715,0.0029515289586395316,0.003963952113488747,0.008635678156590951,0.052653889265698715,0.003688182417301202
point369,0.0025784016725348253,0.015294945175864412,0.012716543503329587,2,0.020536209591031515,0.014392751883537837,0.0025816565221890137,0.002508718005573012,0.020698808984472038,0.031051526068383063,0.0025784016725348253
point536,0.002839017507074016,0.015542744971826727,0.012703727464752712,2,0.017984815531584108,0.013661490515859992,0.003263870046160143,0.002748581024782605,0.01616048767588701,0.039437225036686514,0.002839017507074016
point537,0.0018869082548130238,0.014563444113050564,0.01267653585823754,2,0.015778177160896165,0.009640371662991922,0.002047444712140416,0.0017977692437806483,0.015495820107729168,0.042621081790765056,0.0018869082548130238
point164,0.0025534084445271543,0.015194146442761472,0.012640737998234317,2,0.022174894558673258,0.014017086565237574,0.0033729052423377257,0.0024850974943452227,0.01292245293826711,0.03619244185770794,0.0025534084445271543
point744,0.0028797669908687817,0.0155036213498783,0.012623854359009519,2,0.016110536363006744,0.011354175383297862,0.0025893904880323142,0.002965776689637014,0.020318154823214703,0.03968369435208117,0.0028797669908687817
point674,0.0026423587432429516,0.01521707403653707,0.012574715293294118,2,0.02146116917853368,0.010791633529899128,0.0028550930911298788,0.0025786613047261197,0.011568079653928231,0.04204780746100538,0.0026423587432429516
point417,0.00270703735398918,0.015218803095142642,0.012511765741153463,2,0.020229157625716473,0.008520156595842937,0.002840491009498672,0.0025237028588116816,0.019173766518430526,0.03802554396255556,0.00270703735398918
point614,0.0042856989195557355,0.016760684156152426,0.012474985236596691,2,0.026258106770334938,0.01665797842175077,0.004383739208738416,0.004271667067803973,0.011545159982553278,0.037447453485733195,0.0042856989195557355
point835,0.0030138151865943194,0.015473684366762469,0.01245986918016815,2,0.017302810410708903,0.011651902395319016,0.0033737869410765476,0.002965823286253328,0.01954024869211579,0.03800753447510124,0.0030138151865943194
point144,0.0027413311153696497,0.015198002207959105,0.012456671092589456,2,0.021234326256120487,0.015923136552897496,0.0031618320286810175,0.002625006000981614,0.011239984189791084,0.037003728219282946,0.0027413311153696497
point768,0.0026204114789555775,0.015023368306277464,0.012402956827321886,2,0.01445074614716703,0.008257296046712256,0.0017193546500099063,0.002766606704544546,0.016096473001383456,0.04684973328784759,0.0026204114789555775
point884,0.002519842172243233,0.014903887233574132,0.012384045061330898,2,0.01993728645009712,0.012075190051153064,0.0031851860516439313,0.0024186670284734907,0.01430960524099294,0.037497388579084245,0.002519842172243233
point484,0.0032181394910767527,0.015598800927621762,0.01238066143654501,2,0.019251427938810566,0.012214385641603584,0.0027320382980274213,0.003257564885276641,0.019087320747231393,0.03705006805478097,0.0032181394910767527
point974,0.00222040310625226,0.01455588183192782,0.01233547872567556,2,0.01741995577719725,0.01070291694087559,0.0025228821488036037,0.002191366850207061,0.017564900928466066,0.03693326834601736,0.00222040310625226
point729,0.003304875282381196,0.015638798055433355,0.012333922773052158,2,0.01840514816646212,0.013854992502309656,0.0025852470052448533,0.003306775402188241,0.018134815849911144,0.03754580940648411,0.003304875282381196
point534,0.0037215053911169578,0.016040725673413036,0.012319220282296078,2,0.023591393809720505,0.017450787493321813,0.003738926773711147,0.003549667287625263,0.013868797264239556,0.03404478141185994,0.0037215053911169578
point809,0.002761958285811059,0.015032039858911092,0.012270081573100033,2,0.017919713495444693,0.00901011171387665,0.0025428097418455056,0.0029377800401286674,0.02162846772146941,0.036153356440701626,0.002761958285811059
point657,0.003685949498278043,0.015933063684758147,0.012247114186480104,2,0.023037223060546095,0.01764943403522405,0.003948253907965596,0.0034066263123107743,0.01228360727183951,0.03527323752066284,0.003685949498278043
point47,0.004512069610652158,0.01674864983157934,0.012236580220927183,2,0.02260087141437018,0.012360211988705681,0.0024843950912946046,0.00494068124622088,0.004714871390848765,0.05339086785803594,0.004512069610652158
point823,0.002683762692311498,0.014909911672471918,0.01222614898016042,2,0.0190755729349348,0.007932327929012684,0.002794257650497007,0.00266806203921001,0.01268993877056021,0.04429931071061679,0.002683762692311498
point397,0.0029819850189888673,0.015204540943001945,0.012222555924013077,2,0.02151255086630375,0.009929982252830101,0.003119313830403991,0.002778891983483266,0.01557382069621624,0.03831268602877432,0.0029819850189888673
point926,0.0028624354547008408,0.015079529092534258,0.012217093637833416,2,0.022361901612573024,0.010376150680782544,0.0029397010592492508,0.0027383985588580913,0.013704283084764755,0.03835673955897789,0.0028624354547008408
point815,0.003740691234155807,0.015924817357924,0.012184126123768194,2,0.022105506622302467,0.013094086614625036,0.0034939103285659113,0.0039043804171089613,0.023129257199604007,0.029821762965337617,0.003740691234155807
point939,0.00358182270353483,0.015760485825626936,0.012178663122092107,2,0.02883001364198319,0.019317980500961687,0.0033511047799347463,0.003874317219720254,0.008946538762351294,0.030242960048810462,0.00358182270353483
point666,0.002129642771353548,0.014269618354667104,0.012139975583313556,2,0.021191874250023737,0.01377443607707667,0.0025161036262276695,0.0020954173014655214,0.016735966516126535,0.029303912357082483,0.002129642771353548
point500,0.002267157028077555,0.014394130809514927,0.012126973781437372,2,0.02004260406086,0.008892971126847941,0.002041742669944604,0.002286279087406057,0.015565496738067553,0.0375356911739634,0.002267157028077555
point562,0.0029336743211444177,0.01504299224548348,0.012109317924339063,2,0.018126568178922046,0.008617438179804158,0.0024568764236059994,0.0029400263330018528,0.02133779030688788,0.03677925405067896,0.0029336743211444177
point864,0.001553251918264952,0.013629224038064791,0.01207597211979984,2,0.020605470828574182,0.01299212903418068,0.0016470474567528946,0.0013440892488698836,0.018726813362912986,0.026459794297098122,0.001553251918264952
point228,0.004116763863888018,0.01617513105129331,0.01205836718740529,2,0.018598381072641956,0.012254065467867463,0.0032219296054852463,0.004125886637081636,0.022435191273575964,0.03641533225110759,0.004116763863888018
point577,0.0030326105703548487,0.015070849638584809,0.01203823906822996,2,0.020618798116118203,0.012491347567125248,0.0035368055459534422,0.0027164471167191303,0.02042869169951558,0.030633007786077263,0.0030326105703548487
point714,0.0033008981280966227,0.015325459574908962,0.01202456144681234,2,0.018177285073915535,0.013866529837734343,0.0029791456120041616,0.0036078394655823815,0.02032540610331185,0.0329965513569055,0.0033008981280966227
point850,0.0024628868228396376,0.014476120295904782,0.012013233473065144,2,0.020627180066855308,0.013361574590928862,0.003345858368079804,0.0022462661213008576,0.014184646321734098,0.03309119630652976,0.0024628868228396376
point603,0.0018938108331667518,0.013893563526345765,0.011999752693179013,2,0.021074966484662463,0.012234586012732753,0.0024427593142401184,0.001804790466568383,0.011747158250421108,0.034057120629449766,0.0018938108331667518
point121,0.0018787515770201256,0.013842001360420344,0.011963249783400218,2,0.015350980128075977,0.012410925920177035,0.002573972369084095,0.001718098353593042,0.01379291505100125,0.037205116340590656,0.0018787515770201256
point882,0.0029579891045404608,0.0149212008839886,0.01196321177944814,2,0.015632448130072252,0.011981717039003217,0.00208717429874105,0.002969372312945252,0.01898362884704029,0.03787286467612954,0.0029579891045404608
point876,0.003980910467756096,0.01592153531183027,0.011940624844074176,2,0.022973292516596026,0.017015815061083697,0.004101658825764029,0.00389902192335813,0.012057767097705523,0.03548165644647423,0.003980910467756096
point688,0.0023042595874459794,0.014206167642309897,0.011901908054863918,2,0.01710926344043172,0.011684730489783184,0.0025439042817603755,0.0020993388984210833,0.012905372218935127,0.03889439652452788,0.0023042595874459794
point911,0.007274753801185172,0.019173526074838843,0.011898772273653671,2,0.0305331486389025,0.025781505217332825,0.0050280116807094235,0.007488200917613307,0.012071491211612485,0.03413879878286252,0.007274753801185172
point817,0.0015977416522746433,0.013477987736103808,0.011880246083829165,2,0.01830211522313703,0.012052472175502309,0.0020355552701334227,0.001464558923658972,0.015785153526920642,0.031228071297270468,0.0015977416522746433
point358,0.0028910415508333247,0.014752791947997258,0.011861750397163934,2,0.019237462243388233,0.015121268349962323,0.003309841753987248,0.0026723398368905184,0.012541886119881294,0.035633953383873936,0.0028910415508333247
point141,0.0031499387897862127,0.014972921415573284,0.01182298262578707,2,0.019430447410927053,0.010137042937697354,0.002715204409997709,0.0033021113636636143,0.021788354583265033,0.032464367787888936,0.0031499387897862127
point765,0.002415855431892954,0.01421287666224992,0.011797021230356967,2,0.01744593249744986,0.011164245668188985,0.0023164236961815353,0.002467525095270872,0.019637449748716385,0.03224568326769189,0.002415855431892954
point758,0.0026465739755334727,0.014436687883965328,0.011790113908431855,2,0.01934585069564803,0.009358160521511193,0.0020843716565496395,0.002718247476717114,0.019984239169971604,0.033129257783394386,0.0026465739755334727
point173,0.00660243176915934,0.018350660846479586,0.011748229077320246,2,0.021786268329500567,0.016006433940162816,0.0032181206445730834,0.006659125167268526,0.020986465503154375,0.04144755149421813,0.00660243176915934
point243,0.0037681427857014357,0.015512880993128636,0.011744738207427202,2,0.01683733015998462,0.01160999041349809,0.00316756132304437,0.003926313824442154,0.022347751705540726,0.03518833853226186,0.0037681427857014357
point150,0.0019510434363850145,0.013645886842779934,0.01169484340639492,2,0.014847538042114725,0.008636292134331985,0.0022606139366733247,0.0018703843576994635,0.016115171123751083,0.03814532146210902,0.0019510434363850145
point185,0.002115414763796738,0.013782073818584747,0.01166665905478801,2,0.017728300886291612,0.012814094231562375,0.0027163836168241015,0.0018585157045720297,0.012331531806788728,0.03524361666546965,0.002115414763796738
point151,0.006737055496727914,0.018400753351288532,0.011663697854560617,2,0.02091278699726715,0.014788253605399433,0.0048093218825225915,0.006913597732585005,0.023291187310407534,0.03968937257954948,0.006737055496727914
point302,0.0020117198253212874,0.01364848051601477,0.011636760690693483,2,0.015849922647183576,0.011008751237429252,0.0025583656566214637,0.0019641570886043728,0.015153872237139427,0.03535581422911053,0.0020117198253212874
point751,0.0028060818041545765,0.014409488753686528,0.011603406949531951,2,0.01616562008726103,0.00808278197209652,0.0034315083641314093,0.002697625725444903,0.018483096351452413,0.0375963000217329,0.0028060818041545765
point387,0.0047594098375855366,0.016298402435178126,0.01153899259759259,2,0.02204902958757651,0.012902349710705883,0.0035078898649144397,0.005265427845820302,0.01034545690639516,0.043720260695656474,0.0047594098375855366
point546,0.0029251908561045577,0.014451636599278247,0.011526445743173689,2,0.022632281677778993,0.0152440088733885,0.003958525882690299,0.00285359250789701,0.018908213071999764,0.02311319758191491,0.0029251908561045577
point498,0.0021947689279611087,0.01371004504832004,0.01151527612035893,2,0.017643060178454052,0.011642726464389628,0.002560113607096914,0.0020310214381999937,0.013896766816639467,0.03448658178514018,0.0021947689279611087
point34,0.0038824173321032125,0.01538412929739403,0.011501711965290817,2,0.02068247130546995,0.013542745141303427,0.0035433713757464856,0.0038845784092896045,0.009609472044082417,0.04104213750847229,0.0038824173321032125
point213,0.005223226523855305,0.01671781806301637,0.011494591539161065,2,0.025425032140053584,0.014835609303139907,0.004598036253940414,0.005730177027728316,0.01047042252638832,0.03924763112684766,0.005223226523855305
point244,0.002682275576914621,0.014161706229688535,0.011479430652773914,2,0.020546846663005144,0.011754448294716767,0.002302606348380853,0.0027704060667491813,0.01940835786939337,0.028187572135885897,0.002682275576914621
point246,0.003297410112574439,0.0147481410840166,0.011450730971442162,2,0.021038913929773667,0.012375264360852557,0.0035887106114642128,0.003250613037062555,0.015216422557746261,0.03301892200720036,0.003297410112574439
point709,0.0028304855305107805,0.014264545502700348,0.011434059972189568,2,0.01894718976130606,0.010680195362040401,0.002825141959383943,0.002842081111241968,0.021186383595821576,0.02910628122640814,0.0028304855305107805
point573,0.0026873324715864944,0.014115844141082102,0.011428511669495607,2,0.018237295061645058,0.014441476753120209,0.0031995566477551075,0.0025102855117493045,0.014089939932699476,0.03221651093952346,0.0026873324715864944
point3,0.003859462612465308,0.01526538818703728,0.01140592557457197,2,0.01658923261597147,0.010560266673595628,0.003024799026886986,0.004034681400845624,0.022212677970101617,0.035170671434822345,0.003859462612465308
point210,0.003781681393666885,0.015171734239551279,0.011390052845884395,2,0.017396828367616104,0.013340190825585952,0.0028993882075227686,0.003973788164916693,0.020705756859825897,0.03271445301184027,0.003781681393666885
point262,0.005317691942217705,0.01662507386884725,0.011307381926629546,2,0.022526054979035714,0.016348243077069852,0.003814474833451438,0.005339847539132143,0.01184875558493477,0.0398730671994596,0.005317691942217705
point539,0.0029279951610921813,0.014222924648495916,0.011294929487403734,2,0.01984358774260162,0.012010225171070553,0.0031580025549498045,0.0029073759785671065,0.021791004172349644,0.025627352271436775,0.0029279951610921813
point726,0.0032794442142881556,0.014573664041892845,0.011294219827604689,2,0.02050895292447261,0.012976162875412665,0.0037247282041474815,0.0031947826957586566,0.011582174254844419,0.03545518329672123,0.0032794442142881556
point319,0.0024822905433140785,0.01377393982916926,0.01129164928585518,2,0.0159656433258465,0.010920632437675043,0.0024464099980153193,0.002555756548677531,0.009769074585653887,0.040986122079147265,0.0024822905433140785
point889,0.003480247499992459,0.014757723834527676,0.011277476334535217,2,0.020234487787557466,0.014299347950677168,0.0033980515616063127,0.003670268393435813,0.014794380484208128,0.032149806829681174,0.003480247499992459
point569,0.0074205186186490635,0.018669862679448593,0.01124934406079953,2,0.02900679321215662,0.020085596492635516,0.005081649519367408,0.007824644042632927,0.010650768299971216,0.03936972450992786,0.0074205186186490635
point222,0.0026231110935574014,0.013871724016103398,0.011248612922545996,2,0.015407920573206987,0.009783430478691927,0.0024549000640505833,0.0027092580286522203,0.01942780552495096,0.0334470294270677,0.0026231110935574014
point570,0.003587935696772364,0.014835806449198007,0.011247870752425643,2,0.0219778916166787,0.0158712584439261,0.0036580776154674422,0.003506809872350012,0.013733797603700505,0.030267003543065284,0.003587935696772364
point485,0.001833333691202408,0.013062556148770213,0.011229222457567805,2,0.015152248047121697,0.010789348133506465,0.002126074211944317,0.0015831505896027587,0.012103205344060562,0.036621310566385464,0.001833333691202408
point233,0.00197437974929995,0.013186390494722066,0.011212010745422116,2,0.01943868469200065,0.013405562783202178,0.002375911237427998,0.0019290420643060992,0.010560047724008044,0.031409094467387426,0.00197437974929995
point195,0.0022615123034655247,0.013464528226175066,0.011203015922709541,2,0.01798400535846607,0.012131611828117774,0.002846301329371588,0.0021988575612157425,0.0188697115437977,0.026756681736081516,0.0022615123034655247
point153,0.002366563700815209,0.013531451023151364,0.011164887322336156,2,0.014283179573348816,0.00702904312518452,0.0022696712860607597,0.002389883159749722,0.020630444585801763,0.0345864844087626,0.002366563700815209
point182,0.0030992886280163945,0.014197820172101376,0.011098531544084982,2,0.01707964333724868,0.012681342441895956,0.0026381063734903423,0.0031653967044547302,0.01704870923863444,0.03257372293688411,0.0030992886280163945
point382,0.0022116205383277887,0.01329206197010528,0.011080441431777492,2,0.0189895713408092,0.008886899545300886,0.0022470954669570856,0.0019877809723421185,0.015429248704809675,0.032211775790412706,0.0022116205383277887
point399,0.003696712714752564,0.014768747025500831,0.011072034310748267,2,0.019856032017269824,0.013449376429194727,0.003396950895096841,0.003969630514173343,0.02302781901670547,0.024912673280564793,0.003696712714752564
point39,0.0026937905928263767,0.013762323717855775,0.011068533125029398,2,0.01886914905825725,0.014523723641008545,0.002649935564538383,0.002709415863670411,0.015739718299418837,0.02808199988024122,0.0026937905928263767
point117,0.002355973866983281,0.013411793586435307,0.011055819719452025,2,0.01870451294942251,0.013110666386734018,0.002379729241746074,0.0022359138746581844,0.01694214109948957,0.02709779796656148,0.002355973866983281
point392,0.002358154687939619,0.013403407306454222,0.011045252618514603,2,0.019176352872757697,0.014330240428077212,0.0028736938003517515,0.0023061381386764897,0.018516213589494155,0.023217805009368032,0.002358154687939619
point933,0.00475407686302621,0.015786617292731824,0.011032540429705615,2,0.021548565224058583,0.016781584588594675,0.0036558324752975855,0.0048526400469963826,0.010000243956739789,0.037880837464703915,0.00475407686302621
point643,0.003692431609092179,0.014686430966484166,0.010993999357391987,2,0.01918209732363457,0.009601163830873715,0.0025068146891770943,0.0037421498663013208,0.021474143415462676,0.03161221667345562,0.003692431609092179
point651,0.0034650727521162443,0.014449559216765646,0.010984486464649402,2,0.018632836341351152,0.014533976078108688,0.003184363230949224,0.0036607402432724786,0.020935809373001366,0.025749630033910963,0.0034650727521162443
point554,0.0032573014021285884,0.01420566078804377,0.010948359385915181,2,0.016525737654795487,0.00759165058158629,0.0026909902624029152,0.0033032986033482295,0.021099459455396114,0.03402282817073357,0.0032573014021285884
point353,0.004597312385824344,0.015505336359931286,0.010908023974106942,2,0.016563879281043522,0.011788520935038198,0.0031266037876850374,0.0048616924809658695,0.022240954281505923,0.03445036739334916,0.004597312385824344
point354,0.0033712711304104575,0.014278742985155593,0.010907471854745136,2,0.018881854349700515,0.014052129862082756,0.0028806319718531494,0.0033738331333725163,0.019180613032375175,0.027303395561549457,0.0033712711304104575
point545,0.006604495520373276,0.01750378020622344,0.010899284685850165,2,0.0210488570949923,0.015191345819061527,0.004247275183270921,0.0068018590893640955,0.02232325208380115,0.03541009196685067,0.006604495520373276
point797,0.0027326758764217034,0.01362678554893651,0.010894109672514807,2,0.015329007156411022,0.009260089631648406,0.00208942421415346,0.0027655711591334994,0.020755594725318103,0.03156102640695457,0.0027326758764217034
point325,0.0023660544663580683,0.013250977308929485,0.010884922842571417,2,0.016091147004452463,0.008577813444355561,0.002034861293970303,0.0024569632910510933,0.0191021619993807,0.031242916820366798,0.0023660544663580683
point905,0.002390379611708045,0.013243312257765915,0.01085293264605787,2,0.016616266927875177,0.011091492360453457,0.0029282469209491345,0.002135806898937414,0.02074886279638056,0.025939197641999753,0.002390379611708045
point856,0.001956663506976601,0.01280931599635378,0.01085265248937718,2,0.01618810828172845,0.00797036168569997,0.002326053897056116,0.0019512554559625638,0.018653348782271744,0.029766767875403843,0.001956663506976601
point489,0.0024831481242749975,0.013322197744165773,0.010839049619890776,2,0.018215545916544063,0.012081056328422933,0.0024000098796674836,0.0024847206852313787,0.020731331991826425,0.024020521663302347,0.0024831481242749975
