point_id,RMSE,SMAPE
point335,0.003260761770341986,0.4893391209252478
point336,0.002780567649108312,0.4101749580990447
point337,0.0035093327434871932,0.4414353457084266
point338,0.002599162045115307,0.4578521306861429
point339,0.0038777678696933536,1.2502886922601268
point34,0.0038941848030641987,0.7751846039738423
point340,0.005899053979689727,1.0833521874700303
point341,0.0034683404500338985,0.4876881187898921
point342,0.008597271409312214,5.093308659825302
point343,0.002009422661286284,0.31293764502516197
point344,0.003863180702364097,0.6920986467325283
point345,0.003160150878124111,0.3705471390491217
point346,0.0026892496142689195,0.35923726323284294
point347,0.009767839659048514,0.7864848013565042
point348,0.00660276366980075,1.3080969952471926
point349,0.0028392803091856047,0.33089769014413434
point35,0.004172555010491442,0.8011515233248736
point350,0.004857299557820981,0.6466647177903829
point351,0.0028777826552650394,0.5750701884801831
point352,0.0023103360973869254,0.3110149792037121
point353,0.00460312216099026,0.5290410620658632
point354,0.0032831437363006685,0.4060428131880534
point355,0.0019346440641586828,0.397105593434595
point356,0.0028460113426754838,0.38580662037302205
point357,0.002333150453388114,0.5214469516778116
point358,0.002899470106026292,0.47000221711975854
point359,0.0020840184687281466,0.36164328661444867
point36,0.0036306121962633117,0.5053647387423955
point360,0.002104229745222473,0.3252084226763438
point361,0.0030478799161800974,0.4070249197813711
point362,0.0031799679076448414,0.500370609990063
point363,0.004775392625158298,0.7054319317987726
point364,0.003177845852874497,0.5256865518168867
point365,0.0028839491817797456,0.44852950894716354
point366,0.0056500596389930935,3.2486249171496313
point367,0.003394983617706014,0.4020413693675927
point368,0.00522674374523591,1.0185500814391062
point369,0.0025662335631452815,0.33167705867379155
point37,0.011929740824001082,1.0377032955676855
point370,0.0026640953488091586,0.32877236448591024
point371,0.003117885130774284,0.7517714788616477
point372,0.0038597779735791114,0.682983533860629
point373,0.0032513308982337207,0.4132475639087574
point374,0.002706722621590628,0.45762237520885746
point375,0.0025066014868251915,0.6457818106953486
point376,0.0011570337320529387,0.17726741978013677
point377,0.0040359379669081125,0.723078434750657
point378,0.0014860057301277322,0.283522423865519
point379,0.0018992995594000587,0.3528419280407378
point38,0.0038255685091465185,0.5224669107115508
point380,0.0035286335356227087,0.8134253078005799
point381,0.003573732711170438,0.39584415050083305
point382,0.002078535794372022,0.31452026054410387
point383,0.004116015328971483,0.705736356861863
point384,0.003858297318888219,0.6763899114919362
point385,0.004331082886430956,1.1310263959961568
point386,0.0015371929946022202,0.2464653076363362
point387,0.005028527615952859,1.1920537751716171
point388,0.0028372340714006333,0.46143517210008855
point389,0.003302614463235268,0.4651789788550861
point39,0.0027429282497899487,0.39586796175170613
point390,0.005215469070944186,1.6819304013798941
point391,0.002638846291579122,0.41126453663376494
point392,0.002286089021080649,0.30941695733220426
point393,0.0027192662821777453,0.36695506180605536
point394,0.004926485355920453,0.8305128655869366
point395,0.004616504531222682,0.9254991022578495
point396,0.006420289416950118,0.5725562846832867
point397,0.003036528997857055,0.46913052387454574
point398,0.0025048695854904867,0.3330429855557958
point399,0.0037422125017329546,0.43109214039198757
point4,0.0037315398294538423,2.1183767990435385
point40,0.0018427565087305406,0.27742168525150934
point400,0.0030207639798909853,0.4780682522620221
point401,0.0063189948859469,0.5812330260228837
point402,0.0018577450922355185,0.327857502322871
point403,0.0027064345790106643,0.7085286725862301
point404,0.00325760611355264,0.9507987785748722
point405,0.002166734321493018,0.28581063095476816
point406,0.0053027250315948555,0.8596185258079387
point407,0.004582268919923761,0.7157227974317117
point408,0.004187497428240062,0.6200760843975157
point409,0.00387882840744375,0.6307822533864946
point41,0.003034859622617298,0.7279887427735956
point410,0.007997032210125264,0.8087336038461342
point411,0.004153506005066078,0.6635939993783234
point412,0.004009414724576307,0.5702116269696604
point413,0.0031420173772345812,0.42250847424541327
point414,0.0056667815379169715,0.9093628732042064
point415,0.0028325479368375497,0.4721169907780173
point416,0.0023595503793698187,0.32996755792913796
point417,0.0026550633798568843,0.34270386624417415
point418,0.003177643200050051,0.3780134406901275
point419,0.00302826118355967,0.4341288424164374
point42,0.0031583875368990963,0.48031471209059673
point420,0.0027893036836478197,0.37610239209561563
point421,0.004623330586589637,2.1273987985253164
point422,0.0025411514951309945,0.38511362502176133
point423,0.006618277678278596,1.857957134498604
point424,0.0033078844947685856,0.5124742615657164
point425,0.005342095071887329,0.4663017333871837
point426,0.003342925835106898,0.5039181285661347
point427,0.0030017332002006962,0.5075530794058061
point428,0.003022848608759395,0.4243134610535675
point429,0.002940749278721835,0.5271784045637021
point43,0.007895646454677243,0.6554374308332873
point430,0.004618213232433564,0.6611194528682511
point431,0.0033245320971510067,0.678755204657284
point432,0.001516343085743816,0.20877674147449007
point433,0.0017833305339386599,0.3236578209231609
point434,0.0027045008948976554,0.3314400935578757
point435,0.008981686742328692,1.3821255042140141
point436,0.004609289522965907,3.7121326915723105
point437,0.0028183116722997003,0.403954861009261
point438,0.003576578759177849,0.4450392794179542
point439,0.0020770740085887984,0.31976920793933
point44,0.001860134722049666,0.2517125895110928
point440,0.004646649416094357,2.590506172338858
point441,0.010279285915317965,0.9041534044447751
point442,0.0024256143801269434,0.310111887674112
point443,0.004274099832588384,0.6631082620615991
point444,0.0026519349706375325,0.4174695285374209
point445,0.0029619803106017734,0.5869754293428839
point446,0.0033275492921953425,0.398399035957656
point447,0.0034505099740520123,0.4419187159547653
point448,0.0032326005559698444,0.5072496793281518
point449,0.002392638144747988,0.41556475052225766
point45,0.0016658263965317881,0.21559915420474954
point450,0.0037648106235537724,0.5292407384094113
point451,0.006490934215016456,0.7000879716895778
point452,0.006018628797056162,2.4331679152482284
point453,0.00419325637498722,0.8316554356968437
point454,0.004221126442403364,0.8828891254497293
point455,0.002606916616413676,0.33631417827881943
point456,0.003022822023544108,0.45734985631765224
point457,0.0034390177236576394,0.40347703017026254
point458,0.004864463718586626,7.047464127611036
point459,0.004148027673347695,0.5324323095221666
