point,date,pred_TimeGPT,date_original_timegpt
point751,2020-01-13,0.60159713,2020-01-13
point751,2020-01-28,0.6026257,2020-01-28
point751,2020-02-12,0.6022213,2020-02-12
point751,2020-02-27,0.60150564,2020-02-27
point751,2020-03-13,0.6012697,2020-03-13
point751,2020-03-28,0.6008717,2020-03-28
point751,2020-04-12,0.6014277,2020-04-12
point751,2020-04-27,0.6016294,2020-04-27
point751,2020-05-12,0.60047686,2020-05-12
point751,2020-05-27,0.5990618,2020-05-27
point751,2020-06-11,0.5958833,2020-06-11
point751,2020-06-26,0.5942924,2020-06-26
point751,2020-07-11,0.5962058,2020-07-11
point751,2020-07-26,0.59912825,2020-07-26
point751,2020-08-10,0.6007822,2020-08-10
point751,2020-08-25,0.6016038,2020-08-25
point751,2020-09-09,0.6016429,2020-09-09
point751,2020-09-24,0.6019186,2020-09-24
point751,2020-10-09,0.6019938,2020-10-09
point751,2020-10-24,0.60174906,2020-10-24
point751,2020-11-08,0.60168374,2020-11-08
point751,2020-11-23,0.6028578,2020-11-23
point751,2020-12-08,0.6033147,2020-12-08
point751,2020-12-23,0.6030411,2020-12-23
point751,2021-01-07,0.602352,2021-01-07
point751,2021-01-22,0.6020481,2021-01-22
point751,2021-02-06,0.6021441,2021-02-06
point751,2021-02-21,0.6025967,2021-02-21
point751,2021-03-08,0.602465,2021-03-08
point751,2021-03-23,0.60246885,2021-03-23
point751,2021-04-07,0.60213476,2021-04-07
point751,2021-04-22,0.6016344,2021-04-22
point751,2021-05-07,0.6011315,2021-05-07
point751,2021-05-22,0.60145223,2021-05-22
point751,2021-06-06,0.60204864,2021-06-06
point751,2021-06-21,0.60254115,2021-06-21
point751,2021-07-06,0.60264444,2021-07-06
point751,2021-07-21,0.6023446,2021-07-21
point751,2021-08-05,0.6020883,2021-08-05
point751,2021-08-20,0.60182035,2021-08-20
point751,2021-09-04,0.6018547,2021-09-04
point751,2021-09-19,0.60230154,2021-09-19
point751,2021-10-04,0.60248965,2021-10-04
point751,2021-10-19,0.60265046,2021-10-19
point751,2021-11-03,0.60255885,2021-11-03
point751,2021-11-18,0.60230714,2021-11-18
point751,2021-12-03,0.60203916,2021-12-03
point751,2021-12-18,0.6020508,2021-12-18
point751,2022-01-02,0.6023427,2022-01-02
point751,2022-01-17,0.60257936,2022-01-17
point751,2022-02-01,0.6026366,2022-02-01
point751,2022-02-16,0.6025863,2022-02-16
point751,2022-03-03,0.6023146,2022-03-03
point751,2022-03-18,0.6018788,2022-03-18
point751,2022-04-02,0.60199326,2022-04-02
point751,2022-04-17,0.60249174,2022-04-17
point751,2022-05-02,0.6026856,2022-05-02
point751,2022-05-17,0.6027098,2022-05-17
point751,2022-06-01,0.6026524,2022-06-01
point751,2022-06-16,0.6023698,2022-06-16
point751,2022-07-01,0.6019056,2022-07-01
point751,2022-07-16,0.6020248,2022-07-16
point751,2022-07-31,0.6025643,2022-07-31
point751,2022-08-15,0.6027079,2022-08-15
point751,2022-08-30,0.60271883,2022-08-30
point751,2022-09-14,0.60268897,2022-09-14
point751,2022-09-29,0.6024467,2022-09-29
point751,2022-10-14,0.6019767,2022-10-14
point751,2022-10-29,0.6020772,2022-10-29
point751,2022-11-13,0.6026099,2022-11-13
point751,2022-11-28,0.60275376,2022-11-28
point751,2022-12-13,0.60276264,2022-12-13
point751,2022-12-28,0.60273457,2022-12-28
point751,2023-01-12,0.60250545,2023-01-12
point751,2023-01-27,0.6020255,2023-01-27
point751,2023-02-11,0.602118,2023-02-11
point751,2023-02-26,0.6026659,2023-02-26
point751,2023-03-13,0.60281616,2023-03-13
point751,2023-03-28,0.6028196,2023-03-28
point751,2023-04-12,0.6027907,2023-04-12
point751,2023-04-27,0.60255706,2023-04-27
point751,2023-05-12,0.60204136,2023-05-12
point751,2023-05-27,0.60214216,2023-05-27
point751,2023-06-11,0.60273886,2023-06-11
point751,2023-06-26,0.60287166,2023-06-26
point751,2023-07-11,0.6028753,2023-07-11
point751,2023-07-26,0.60284907,2023-07-26
point751,2023-08-10,0.6026176,2023-08-10
point751,2023-08-25,0.60208744,2023-08-25
point751,2023-09-09,0.60218364,2023-09-09
point751,2023-09-24,0.6027986,2023-09-24
point751,2023-10-09,0.60292596,2023-10-09
point751,2023-10-24,0.60293156,2023-10-24
point751,2023-11-08,0.6029086,2023-11-08
point751,2023-11-23,0.6026803,2023-11-23
point751,2023-12-08,0.6021341,2023-12-08
point751,2023-12-23,0.6022245,2023-12-23
point751,2024-01-07,0.6028579,2024-01-07
point751,2024-01-22,0.6029859,2024-01-22
point751,2024-02-06,0.6029915,2024-02-06
point751,2024-02-21,0.6029694,2024-02-21
point751,2024-03-07,0.60274047,2024-03-07
point751,2024-03-22,0.6021757,2024-03-22
point751,2024-04-06,0.60226303,2024-04-06
point751,2024-04-21,0.6029191,2024-04-21
point751,2024-05-06,0.60304946,2024-05-06
point751,2024-05-21,0.60305524,2024-05-21
point751,2024-06-05,0.60303384,2024-06-05
point751,2024-06-20,0.60280156,2024-06-20
