point,date,pred_TimeGPT,date_original_timegpt
point201,2020-01-13,0.6765403,2020-01-13
point201,2020-01-28,0.67603725,2020-01-28
point201,2020-02-12,0.67462903,2020-02-12
point201,2020-02-27,0.67351836,2020-02-27
point201,2020-03-13,0.67493975,2020-03-13
point201,2020-03-28,0.67651725,2020-03-28
point201,2020-04-12,0.6772069,2020-04-12
point201,2020-04-27,0.67771304,2020-04-27
point201,2020-05-12,0.67733,2020-05-12
point201,2020-05-27,0.6768815,2020-05-27
point201,2020-06-11,0.67642546,2020-06-11
point201,2020-06-26,0.6767596,2020-06-26
point201,2020-07-11,0.67699146,2020-07-11
point201,2020-07-26,0.67659926,2020-07-26
point201,2020-08-10,0.67768365,2020-08-10
point201,2020-08-25,0.67866814,2020-08-25
point201,2020-09-09,0.67862767,2020-09-09
point201,2020-09-24,0.678115,2020-09-24
point201,2020-10-09,0.6780317,2020-10-09
point201,2020-10-24,0.6777509,2020-10-24
point201,2020-11-08,0.6770747,2020-11-08
point201,2020-11-23,0.67740935,2020-11-23
point201,2020-12-08,0.67750347,2020-12-08
point201,2020-12-23,0.67768943,2020-12-23
point201,2021-01-07,0.6773796,2021-01-07
point201,2021-01-22,0.6780121,2021-01-22
point201,2021-02-06,0.6785828,2021-02-06
point201,2021-02-21,0.67856634,2021-02-21
point201,2021-03-08,0.67846775,2021-03-08
point201,2021-03-23,0.67845035,2021-03-23
point201,2021-04-07,0.6781972,2021-04-07
point201,2021-04-22,0.6779102,2021-04-22
point201,2021-05-07,0.67808485,2021-05-07
point201,2021-05-22,0.6783665,2021-05-22
point201,2021-06-06,0.6784331,2021-06-06
point201,2021-06-21,0.6783726,2021-06-21
point201,2021-07-06,0.67836326,2021-07-06
point201,2021-07-21,0.67820615,2021-07-21
point201,2021-08-05,0.678075,2021-08-05
point201,2021-08-20,0.6781642,2021-08-20
point201,2021-09-04,0.67827827,2021-09-04
point201,2021-09-19,0.6782975,2021-09-19
point201,2021-10-04,0.67826694,2021-10-04
point201,2021-10-19,0.67830175,2021-10-19
point201,2021-11-03,0.67824477,2021-11-03
point201,2021-11-18,0.67815816,2021-11-18
point201,2021-12-03,0.6782107,2021-12-03
point201,2021-12-18,0.6782811,2021-12-18
point201,2022-01-02,0.6782629,2022-01-02
point201,2022-01-17,0.67830545,2022-01-17
point201,2022-02-01,0.6782903,2022-02-01
point201,2022-02-16,0.67819303,2022-02-16
point201,2022-03-03,0.6780432,2022-03-03
point201,2022-03-18,0.67811584,2022-03-18
point201,2022-04-02,0.6782493,2022-04-02
point201,2022-04-17,0.67829007,2022-04-17
point201,2022-05-02,0.67829204,2022-05-02
point201,2022-05-17,0.67827433,2022-05-17
point201,2022-06-01,0.67818993,2022-06-01
point201,2022-06-16,0.67805254,2022-06-16
point201,2022-07-01,0.6781072,2022-07-01
point201,2022-07-16,0.6782729,2022-07-16
point201,2022-07-31,0.6783006,2022-07-31
point201,2022-08-15,0.67828614,2022-08-15
point201,2022-08-30,0.678271,2022-08-30
point201,2022-09-14,0.67820513,2022-09-14
point201,2022-09-29,0.6780923,2022-09-29
point201,2022-10-14,0.67812985,2022-10-14
point201,2022-10-29,0.6782655,2022-10-29
point201,2022-11-13,0.67828465,2022-11-13
point201,2022-11-28,0.67828256,2022-11-28
point201,2022-12-13,0.67827195,2022-12-13
point201,2022-12-28,0.67821383,2022-12-28
point201,2023-01-12,0.6780971,2023-01-12
point201,2023-01-27,0.67812824,2023-01-27
point201,2023-02-11,0.67826813,2023-02-11
point201,2023-02-26,0.67828506,2023-02-26
point201,2023-03-13,0.67828715,2023-03-13
point201,2023-03-28,0.6782757,2023-03-28
point201,2023-04-12,0.6782134,2023-04-12
point201,2023-04-27,0.6780884,2023-04-27
point201,2023-05-12,0.67812127,2023-05-12
point201,2023-05-27,0.678273,2023-05-27
point201,2023-06-11,0.6782924,2023-06-11
point201,2023-06-26,0.6782882,2023-06-26
point201,2023-07-11,0.678278,2023-07-11
point201,2023-07-26,0.6782216,2023-07-26
point201,2023-08-10,0.6780986,2023-08-10
point201,2023-08-25,0.6781257,2023-08-25
point201,2023-09-09,0.6782768,2023-09-09
point201,2023-09-24,0.6782948,2023-09-24
point201,2023-10-09,0.6782898,2023-10-09
point201,2023-10-24,0.67828107,2023-10-24
point201,2023-11-08,0.6782301,2023-11-08
point201,2023-11-23,0.67810905,2023-11-23
point201,2023-12-08,0.6781301,2023-12-08
point201,2023-12-23,0.6782776,2023-12-23
point201,2024-01-07,0.67829514,2024-01-07
point201,2024-01-22,0.67829245,2024-01-22
point201,2024-02-06,0.6782849,2024-02-06
point201,2024-02-21,0.678236,2024-02-21
point201,2024-03-07,0.6781135,2024-03-07
point201,2024-03-22,0.6781319,2024-03-22
point201,2024-04-06,0.6782811,2024-04-06
point201,2024-04-21,0.67829895,2024-04-21
point201,2024-05-06,0.67829627,2024-05-06
point201,2024-05-21,0.6782892,2024-05-21
point201,2024-06-05,0.67824167,2024-06-05
point201,2024-06-20,0.6781181,2024-06-20
point201,2024-07-05,0.67813456,2024-07-05
point201,2024-07-20,0.6782853,2024-07-20
point201,2024-08-04,0.67830336,2024-08-04
point201,2024-08-19,0.6782998,2024-08-19
point201,2024-09-03,0.67829335,2024-09-03
point201,2024-09-18,0.6782484,2024-09-18
point201,2024-10-03,0.678125,2024-10-03
point201,2024-10-18,0.67813843,2024-10-18
point201,2024-11-02,0.6782888,2024-11-02
point201,2024-11-17,0.67830676,2024-11-17
point201,2024-12-02,0.6783033,2024-12-02
point201,2024-12-17,0.6782976,2024-12-17
point201,2025-01-01,0.6782548,2025-01-01
point201,2025-01-16,0.67813116,2025-01-16
point201,2025-01-31,0.678142,2025-01-31
point201,2025-02-15,0.6782922,2025-02-15
point201,2025-03-02,0.6783103,2025-03-02
point201,2025-03-17,0.67830724,2025-03-17
point201,2025-04-01,0.67830193,2025-04-01
point201,2025-04-16,0.67826045,2025-04-16
point201,2025-05-01,0.6781364,2025-05-01
point201,2025-05-16,0.6781455,2025-05-16
point202,2020-01-13,0.6307827,2020-01-13
point202,2020-01-28,0.62792224,2020-01-28
point202,2020-02-12,0.6221973,2020-02-12
point202,2020-02-27,0.61685985,2020-02-27
point202,2020-03-13,0.6196803,2020-03-13
point202,2020-03-28,0.6248032,2020-03-28
point202,2020-04-12,0.6261358,2020-04-12
point202,2020-04-27,0.6174656,2020-04-27
point202,2020-05-12,0.60892034,2020-05-12
point202,2020-05-27,0.60476863,2020-05-27
point202,2020-06-11,0.60053545,2020-06-11
point202,2020-06-26,0.60366786,2020-06-26
point202,2020-07-11,0.6119648,2020-07-11
point202,2020-07-26,0.6152959,2020-07-26
point202,2020-08-10,0.6184994,2020-08-10
point202,2020-08-25,0.61775494,2020-08-25
point202,2020-09-09,0.6159974,2020-09-09
point202,2020-09-24,0.6163473,2020-09-24
point202,2020-10-09,0.6182535,2020-10-09
point202,2020-10-24,0.6193923,2020-10-24
point202,2020-11-08,0.6204751,2020-11-08
point202,2020-11-23,0.62185365,2020-11-23
point202,2020-12-08,0.6212876,2020-12-08
point202,2020-12-23,0.61777717,2020-12-23
point202,2021-01-07,0.614448,2021-01-07
point202,2021-01-22,0.6156617,2021-01-22
point202,2021-02-06,0.61819977,2021-02-06
point202,2021-02-21,0.62036175,2021-02-21
point202,2021-03-08,0.6197422,2021-03-08
point202,2021-03-23,0.61915237,2021-03-23
point202,2021-04-07,0.61657476,2021-04-07
point202,2021-04-22,0.61314034,2021-04-22
point202,2021-05-07,0.61450124,2021-05-07
point202,2021-05-22,0.61885816,2021-05-22
point202,2021-06-06,0.62024796,2021-06-06
point202,2021-06-21,0.62049645,2021-06-21
point202,2021-07-06,0.61977166,2021-07-06
point202,2021-07-21,0.61730987,2021-07-21
point202,2021-08-05,0.6140823,2021-08-05
point202,2021-08-20,0.61530924,2021-08-20
point202,2021-09-04,0.619318,2021-09-04
point202,2021-09-19,0.6205577,2021-09-19
point202,2021-10-04,0.62021667,2021-10-04
point202,2021-10-19,0.619841,2021-10-19
point202,2021-11-03,0.61784035,2021-11-03
point202,2021-11-18,0.6146874,2021-11-18
point202,2021-12-03,0.6157914,2021-12-03
point202,2021-12-18,0.6194257,2021-12-18
point202,2022-01-02,0.62012887,2022-01-02
point202,2022-01-17,0.62015975,2022-01-17
point202,2022-02-01,0.61978,2022-02-01
point202,2022-02-16,0.61789167,2022-02-16
point202,2022-03-03,0.6143926,2022-03-03
point202,2022-03-18,0.6153164,2022-03-18
point202,2022-04-02,0.61950755,2022-04-02
point202,2022-04-17,0.6201544,2022-04-17
point202,2022-05-02,0.6201363,2022-05-02
point202,2022-05-17,0.6197889,2022-05-17
point202,2022-06-01,0.61799526,2022-06-01
point202,2022-06-16,0.61450595,2022-06-16
point202,2022-07-01,0.61541003,2022-07-01
point202,2022-07-16,0.61966914,2022-07-16
point202,2022-07-31,0.6202766,2022-07-31
point202,2022-08-15,0.6201456,2022-08-15
point202,2022-08-30,0.6198438,2022-08-30
point202,2022-09-14,0.6182346,2022-09-14
point202,2022-09-29,0.61480075,2022-09-29
point202,2022-10-14,0.6155303,2022-10-14
point202,2022-10-29,0.6197161,2022-10-29
point202,2022-11-13,0.6202515,2022-11-13
point202,2022-11-28,0.6201634,2022-11-28
point202,2022-12-13,0.619913,2022-12-13
point202,2022-12-28,0.6184418,2022-12-28
point202,2023-01-12,0.61499584,2023-01-12
point202,2023-01-27,0.6155987,2023-01-27
point202,2023-02-11,0.6197847,2023-02-11
point202,2023-02-26,0.6203008,2023-02-26
point202,2023-03-13,0.6202389,2023-03-13
point202,2023-03-28,0.62001747,2023-03-28
point202,2023-04-12,0.61861014,2023-04-12
point202,2023-04-27,0.61510515,2023-04-27
point202,2023-05-12,0.6156315,2023-05-12
point202,2023-05-27,0.6199054,2023-05-27
point202,2023-06-11,0.6204268,2023-06-11
point202,2023-06-26,0.62033224,2023-06-26
point202,2023-07-11,0.62012994,2023-07-11
point202,2023-07-26,0.6187865,2023-07-26
point202,2023-08-10,0.6152864,2023-08-10
point202,2023-08-25,0.61574215,2023-08-25
point202,2023-09-09,0.620009,2023-09-09
point202,2023-09-24,0.62052506,2023-09-24
point202,2023-10-09,0.6204265,2023-10-09
point202,2023-10-24,0.6202461,2023-10-24
point202,2023-11-08,0.6189756,2023-11-08
point202,2023-11-23,0.61547184,2023-11-23
point202,2023-12-08,0.61584246,2023-12-08
point202,2023-12-23,0.62010574,2023-12-23
point202,2024-01-07,0.6206197,2024-01-07
point202,2024-01-22,0.6205288,2024-01-22
point202,2024-02-06,0.62036663,2024-02-06
point202,2024-02-21,0.61915,2024-02-21
point202,2024-03-07,0.6156341,2024-03-07
point202,2024-03-22,0.6159398,2024-03-22
point202,2024-04-06,0.62021106,2024-04-06
point202,2024-04-21,0.62072694,2024-04-21
point202,2024-05-06,0.62064195,2024-05-06
point202,2024-05-21,0.6204916,2024-05-21
point202,2024-06-05,0.61931384,2024-06-05
point202,2024-06-20,0.61578554,2024-06-20
point202,2024-07-05,0.61604154,2024-07-05
point202,2024-07-20,0.62032366,2024-07-20
point202,2024-08-04,0.6208437,2024-08-04
point202,2024-08-19,0.6207554,2024-08-19
point202,2024-09-03,0.6206158,2024-09-03
point202,2024-09-18,0.6194769,2024-09-18
point202,2024-10-03,0.61594373,2024-10-03
point202,2024-10-18,0.6161504,2024-10-18
point202,2024-11-02,0.6204302,2024-11-02
point202,2024-11-17,0.6209542,2024-11-17
point202,2024-12-02,0.6208686,2024-12-02
point202,2024-12-17,0.62073886,2024-12-17
point202,2025-01-01,0.6196364,2025-01-01
point202,2025-01-16,0.6160958,2025-01-16
point202,2025-01-31,0.6162568,2025-01-31
point202,2025-02-15,0.62053645,2025-02-15
point202,2025-03-02,0.6210657,2025-03-02
point202,2025-03-17,0.6209835,2025-03-17
point202,2025-04-01,0.620862,2025-04-01
point202,2025-04-16,0.6197891,2025-04-16
point202,2025-05-01,0.61624163,2025-05-01
point202,2025-05-16,0.6163647,2025-05-16
point203,2020-01-13,0.49066696,2020-01-13
point203,2020-01-28,0.4895963,2020-01-28
point203,2020-02-12,0.4878019,2020-02-12
point203,2020-02-27,0.48678625,2020-02-27
point203,2020-03-13,0.48758614,2020-03-13
point203,2020-03-28,0.488967,2020-03-28
point203,2020-04-12,0.49003366,2020-04-12
point203,2020-04-27,0.490334,2020-04-27
point203,2020-05-12,0.48963827,2020-05-12
point203,2020-05-27,0.48949087,2020-05-27
point203,2020-06-11,0.48930058,2020-06-11
point203,2020-06-26,0.48945597,2020-06-26
point203,2020-07-11,0.48974502,2020-07-11
point203,2020-07-26,0.4892063,2020-07-26
point203,2020-08-10,0.49050632,2020-08-10
point203,2020-08-25,0.49092916,2020-08-25
point203,2020-09-09,0.4902106,2020-09-09
point203,2020-09-24,0.48897853,2020-09-24
point203,2020-10-09,0.48868492,2020-10-09
point203,2020-10-24,0.48810154,2020-10-24
point203,2020-11-08,0.4879257,2020-11-08
point203,2020-11-23,0.48835048,2020-11-23
point203,2020-12-08,0.48841038,2020-12-08
point203,2020-12-23,0.48828927,2020-12-23
point203,2021-01-07,0.48806056,2021-01-07
point203,2021-01-22,0.4883773,2021-01-22
point203,2021-02-06,0.4888039,2021-02-06
point203,2021-02-21,0.48880434,2021-02-21
point203,2021-03-08,0.48914593,2021-03-08
point203,2021-03-23,0.48917997,2021-03-23
point203,2021-04-07,0.4888217,2021-04-07
point203,2021-04-22,0.48858213,2021-04-22
point203,2021-05-07,0.4885735,2021-05-07
point203,2021-05-22,0.4888289,2021-05-22
point203,2021-06-06,0.48902667,2021-06-06
point203,2021-06-21,0.48928833,2021-06-21
point203,2021-07-06,0.48937237,2021-07-06
point203,2021-07-21,0.4891233,2021-07-21
point203,2021-08-05,0.4889808,2021-08-05
point203,2021-08-20,0.48894313,2021-08-20
point203,2021-09-04,0.48895842,2021-09-04
point203,2021-09-19,0.48905888,2021-09-19
point203,2021-10-04,0.48931542,2021-10-04
point203,2021-10-19,0.48946595,2021-10-19
point203,2021-11-03,0.48922575,2021-11-03
point203,2021-11-18,0.4890319,2021-11-18
point203,2021-12-03,0.48897713,2021-12-03
point203,2021-12-18,0.48900318,2021-12-18
point203,2022-01-02,0.48912722,2022-01-02
point203,2022-01-17,0.48928425,2022-01-17
point203,2022-02-01,0.48933592,2022-02-01
point203,2022-02-16,0.4891601,2022-02-16
point203,2022-03-03,0.48898214,2022-03-03
point203,2022-03-18,0.48894358,2022-03-18
point203,2022-04-02,0.48903626,2022-04-02
point203,2022-04-17,0.48915318,2022-04-17
point203,2022-05-02,0.48933926,2022-05-02
point203,2022-05-17,0.48941618,2022-05-17
point203,2022-06-01,0.48915684,2022-06-01
point203,2022-06-16,0.48901403,2022-06-16
point203,2022-07-01,0.48897177,2022-07-01
point203,2022-07-16,0.48902777,2022-07-16
point203,2022-07-31,0.48912546,2022-07-31
point203,2022-08-15,0.48931587,2022-08-15
point203,2022-08-30,0.48942482,2022-08-30
point203,2022-09-14,0.48916265,2022-09-14
point203,2022-09-29,0.4890359,2022-09-29
point203,2022-10-14,0.48901546,2022-10-14
point203,2022-10-29,0.4890486,2022-10-29
point203,2022-11-13,0.48911297,2022-11-13
point203,2022-11-28,0.48930284,2022-11-28
point203,2022-12-13,0.48941144,2022-12-13
point203,2022-12-28,0.4891672,2022-12-28
point203,2023-01-12,0.48904842,2023-01-12
point203,2023-01-27,0.489029,2023-01-27
point203,2023-02-11,0.48906118,2023-02-11
point203,2023-02-26,0.4891209,2023-02-26
point203,2023-03-13,0.48931643,2023-03-13
point203,2023-03-28,0.48942652,2023-03-28
point203,2023-04-12,0.4891635,2023-04-12
point203,2023-04-27,0.489057,2023-04-27
point203,2023-05-12,0.4890463,2023-05-12
point203,2023-05-27,0.48907298,2023-05-27
point203,2023-06-11,0.48912412,2023-06-11
point203,2023-06-26,0.4893301,2023-06-26
point203,2023-07-11,0.4894547,2023-07-11
point203,2023-07-26,0.48916826,2023-07-26
point203,2023-08-10,0.48907065,2023-08-10
point203,2023-08-25,0.48906368,2023-08-25
point203,2023-09-09,0.48908448,2023-09-09
point203,2023-09-24,0.4891273,2023-09-24
point203,2023-10-09,0.48932654,2023-10-09
point203,2023-10-24,0.48946232,2023-10-24
point203,2023-11-08,0.4891737,2023-11-08
point203,2023-11-23,0.48908228,2023-11-23
point203,2023-12-08,0.48907787,2023-12-08
point203,2023-12-23,0.48909798,2023-12-23
point203,2024-01-07,0.4891352,2024-01-07
point203,2024-01-22,0.48933148,2024-01-22
point203,2024-02-06,0.4894743,2024-02-06
point203,2024-02-21,0.48918217,2024-02-21
point203,2024-03-07,0.48909444,2024-03-07
point203,2024-03-22,0.4890907,2024-03-22
point203,2024-04-06,0.4891097,2024-04-06
point203,2024-04-21,0.4891451,2024-04-21
point203,2024-05-06,0.4893386,2024-05-06
point203,2024-05-21,0.4894889,2024-05-21
point203,2024-06-05,0.48918948,2024-06-05
point203,2024-06-20,0.4891051,2024-06-20
point203,2024-07-05,0.4891019,2024-07-05
point203,2024-07-20,0.48912075,2024-07-20
point203,2024-08-04,0.48915505,2024-08-04
point203,2024-08-19,0.4893426,2024-08-19
point203,2024-09-03,0.48950195,2024-09-03
point203,2024-09-18,0.48919773,2024-09-18
point203,2024-10-03,0.489116,2024-10-03
point203,2024-10-18,0.48911288,2024-10-18
point203,2024-11-02,0.4891315,2024-11-02
point203,2024-11-17,0.48916492,2024-11-17
point203,2024-12-02,0.48934507,2024-12-02
point203,2024-12-17,0.48951322,2024-12-17
point203,2025-01-01,0.48920667,2025-01-01
point203,2025-01-16,0.48912707,2025-01-16
point203,2025-01-31,0.48912415,2025-01-31
point203,2025-02-15,0.48914242,2025-02-15
point203,2025-03-02,0.48917496,2025-03-02
point203,2025-03-17,0.48934868,2025-03-17
point203,2025-04-01,0.48952514,2025-04-01
point203,2025-04-16,0.48921588,2025-04-16
point203,2025-05-01,0.4891381,2025-05-01
point203,2025-05-16,0.48913512,2025-05-16
point204,2020-01-13,0.4445683,2020-01-13
point204,2020-01-28,0.4449467,2020-01-28
point204,2020-02-12,0.44483534,2020-02-12
point204,2020-02-27,0.44485044,2020-02-27
point204,2020-03-13,0.44567555,2020-03-13
point204,2020-03-28,0.44660437,2020-03-28
point204,2020-04-12,0.4461353,2020-04-12
point204,2020-04-27,0.44662037,2020-04-27
point204,2020-05-12,0.4463423,2020-05-12
point204,2020-05-27,0.44640943,2020-05-27
point204,2020-06-11,0.44650802,2020-06-11
point204,2020-06-26,0.44679672,2020-06-26
point204,2020-07-11,0.44688332,2020-07-11
point204,2020-07-26,0.44663528,2020-07-26
point204,2020-08-10,0.44726378,2020-08-10
point204,2020-08-25,0.44758463,2020-08-25
point204,2020-09-09,0.44763827,2020-09-09
point204,2020-09-24,0.44764325,2020-09-24
point204,2020-10-09,0.44805655,2020-10-09
point204,2020-10-24,0.4482214,2020-10-24
point204,2020-11-08,0.44774333,2020-11-08
point204,2020-11-23,0.44757086,2020-11-23
point204,2020-12-08,0.44754115,2020-12-08
point204,2020-12-23,0.44779944,2020-12-23
point204,2021-01-07,0.44777554,2021-01-07
point204,2021-01-22,0.44836,2021-01-22
point204,2021-02-06,0.44867072,2021-02-06
point204,2021-02-21,0.4484779,2021-02-21
point204,2021-03-08,0.4484265,2021-03-08
point204,2021-03-23,0.44842514,2021-03-23
point204,2021-04-07,0.44839886,2021-04-07
point204,2021-04-22,0.448419,2021-04-22
point204,2021-05-07,0.44860658,2021-05-07
point204,2021-05-22,0.4487114,2021-05-22
point204,2021-06-06,0.4486478,2021-06-06
point204,2021-06-21,0.4485488,2021-06-21
point204,2021-07-06,0.44849908,2021-07-06
point204,2021-07-21,0.44848,2021-07-21
point204,2021-08-05,0.4485227,2021-08-05
point204,2021-08-20,0.44868585,2021-08-20
point204,2021-09-04,0.44876233,2021-09-04
point204,2021-09-19,0.44869715,2021-09-19
point204,2021-10-04,0.44862282,2021-10-04
point204,2021-10-19,0.44857603,2021-10-19
point204,2021-11-03,0.44854134,2021-11-03
point204,2021-11-18,0.44854555,2021-11-18
point204,2021-12-03,0.4487285,2021-12-03
point204,2021-12-18,0.4488666,2021-12-18
point204,2022-01-02,0.4487251,2022-01-02
point204,2022-01-17,0.44872573,2022-01-17
point204,2022-02-01,0.4486919,2022-02-01
point204,2022-02-16,0.44863057,2022-02-16
point204,2022-03-03,0.44861788,2022-03-03
point204,2022-03-18,0.44873187,2022-03-18
point204,2022-04-02,0.4487923,2022-04-02
point204,2022-04-17,0.44876632,2022-04-17
point204,2022-05-02,0.4487241,2022-05-02
point204,2022-05-17,0.44867533,2022-05-17
point204,2022-06-01,0.44859847,2022-06-01
point204,2022-06-16,0.4486147,2022-06-16
point204,2022-07-01,0.44875243,2022-07-01
point204,2022-07-16,0.44881403,2022-07-16
point204,2022-07-31,0.4487642,2022-07-31
point204,2022-08-15,0.44875243,2022-08-15
point204,2022-08-30,0.44870073,2022-08-30
point204,2022-09-14,0.44860137,2022-09-14
point204,2022-09-29,0.4486223,2022-09-29
point204,2022-10-14,0.44876036,2022-10-14
point204,2022-10-29,0.4487908,2022-10-29
point204,2022-11-13,0.44877508,2022-11-13
point204,2022-11-28,0.44876722,2022-11-28
point204,2022-12-13,0.44871795,2022-12-13
point204,2022-12-28,0.4486093,2022-12-28
point204,2023-01-12,0.44862804,2023-01-12
point204,2023-01-27,0.44876352,2023-01-27
