point,date,pred_TimeGPT,date_original_timegpt
point601,2020-01-13,0.6934856,2020-01-13
point601,2020-01-28,0.69193566,2020-01-28
point601,2020-02-12,0.68826973,2020-02-12
point601,2020-02-27,0.6843021,2020-02-27
point601,2020-03-13,0.68591416,2020-03-13
point601,2020-03-28,0.68836117,2020-03-28
point601,2020-04-12,0.6891417,2020-04-12
point601,2020-04-27,0.6853994,2020-04-27
point601,2020-05-12,0.68029284,2020-05-12
point601,2020-05-27,0.676967,2020-05-27
point601,2020-06-11,0.6745429,2020-06-11
point601,2020-06-26,0.67640126,2020-06-26
point601,2020-07-11,0.6808667,2020-07-11
point601,2020-07-26,0.6829209,2020-07-26
point601,2020-08-10,0.68591785,2020-08-10
point601,2020-08-25,0.68604416,2020-08-25
point601,2020-09-09,0.6846904,2020-09-09
point601,2020-09-24,0.6854628,2020-09-24
point601,2020-10-09,0.68683565,2020-10-09
point601,2020-10-24,0.6869211,2020-10-24
point601,2020-11-08,0.68716455,2020-11-08
point601,2020-11-23,0.6889065,2020-11-23
point601,2020-12-08,0.688916,2020-12-08
point601,2020-12-23,0.68655425,2020-12-23
point601,2021-01-07,0.68448246,2021-01-07
point601,2021-01-22,0.68524945,2021-01-22
point601,2021-02-06,0.68655384,2021-02-06
point601,2021-02-21,0.68805444,2021-02-21
point601,2021-03-08,0.68796617,2021-03-08
point601,2021-03-23,0.68765247,2021-03-23
point601,2021-04-07,0.6859256,2021-04-07
point601,2021-04-22,0.6838253,2021-04-22
point601,2021-05-07,0.68457764,2021-05-07
point601,2021-05-22,0.6871694,2021-05-22
point601,2021-06-06,0.68818676,2021-06-06
point601,2021-06-21,0.68859196,2021-06-21
point601,2021-07-06,0.6881689,2021-07-06
point601,2021-07-21,0.68660015,2021-07-21
point601,2021-08-05,0.6849444,2021-08-05
point601,2021-08-20,0.6855907,2021-08-20
point601,2021-09-04,0.68758696,2021-09-04
point601,2021-09-19,0.6884611,2021-09-19
