point,date,pred_TimeGPT,date_original_timegpt
point751,2020-01-13,0.6024491,2020-01-13
point751,2020-01-28,0.6029026,2020-01-28
point751,2020-02-12,0.6018017,2020-02-12
point751,2020-02-27,0.6010942,2020-02-27
point751,2020-03-13,0.6023104,2020-03-13
point751,2020-03-28,0.6030469,2020-03-28
point751,2020-04-12,0.60361904,2020-04-12
point751,2020-04-27,0.60448474,2020-04-27
point751,2020-05-12,0.60423726,2020-05-12
point751,2020-05-27,0.602789,2020-05-27
point751,2020-06-11,0.6004235,2020-06-11
point751,2020-06-26,0.60031116,2020-06-26
point751,2020-07-11,0.60239017,2020-07-11
point751,2020-07-26,0.6046563,2020-07-26
point751,2020-08-10,0.6057745,2020-08-10
point751,2020-08-25,0.60618705,2020-08-25
point751,2020-09-09,0.60549873,2020-09-09
point751,2020-09-24,0.60510194,2020-09-24
point751,2020-10-09,0.6054662,2020-10-09
point751,2020-10-24,0.60557616,2020-10-24
point751,2020-11-08,0.6061806,2020-11-08
point751,2020-11-23,0.60712355,2020-11-23
point751,2020-12-08,0.60729486,2020-12-08
point751,2020-12-23,0.6063369,2020-12-23
point751,2021-01-07,0.6052768,2021-01-07
point751,2021-01-22,0.6054406,2021-01-22
point751,2021-02-06,0.6062849,2021-02-06
point751,2021-02-21,0.6072379,2021-02-21
point751,2021-03-08,0.6075662,2021-03-08
point751,2021-03-23,0.60750633,2021-03-23
point751,2021-04-07,0.6065909,2021-04-07
point751,2021-04-22,0.60520446,2021-04-22
point751,2021-05-07,0.6055089,2021-05-07
point751,2021-05-22,0.60684335,2021-05-22
point751,2021-06-06,0.6074752,2021-06-06
point751,2021-06-21,0.6078085,2021-06-21
point751,2021-07-06,0.60774654,2021-07-06
point751,2021-07-21,0.60695815,2021-07-21
point751,2021-08-05,0.6057664,2021-08-05
point751,2021-08-20,0.60590047,2021-08-20
point751,2021-09-04,0.6071794,2021-09-04
point751,2021-09-19,0.60775393,2021-09-19
point751,2021-10-04,0.60791636,2021-10-04
point751,2021-10-19,0.6078986,2021-10-19
point751,2021-11-03,0.60714304,2021-11-03
point751,2021-11-18,0.60575616,2021-11-18
point751,2021-12-03,0.6060129,2021-12-03
point751,2021-12-18,0.60747415,2021-12-18
point751,2022-01-02,0.60788554,2022-01-02
point751,2022-01-17,0.60798645,2022-01-17
point751,2022-02-01,0.6079217,2022-02-01
point751,2022-02-16,0.6072532,2022-02-16
point751,2022-03-03,0.6058304,2022-03-03
point751,2022-03-18,0.6060727,2022-03-18
point751,2022-04-02,0.60767514,2022-04-02
point751,2022-04-17,0.60800475,2022-04-17
point751,2022-05-02,0.60807735,2022-05-02
point751,2022-05-17,0.60800266,2022-05-17
point751,2022-06-01,0.60736763,2022-06-01
point751,2022-06-16,0.60594225,2022-06-16
point751,2022-07-01,0.6061794,2022-07-01
point751,2022-07-16,0.6078374,2022-07-16
point751,2022-07-31,0.60811865,2022-07-31
point751,2022-08-15,0.6081292,2022-08-15
point751,2022-08-30,0.60807025,2022-08-30
point751,2022-09-14,0.60749686,2022-09-14
point751,2022-09-29,0.6060737,2022-09-29
point751,2022-10-14,0.6062614,2022-10-14
point751,2022-10-29,0.60793114,2022-10-29
point751,2022-11-13,0.6081801,2022-11-13
point751,2022-11-28,0.60820526,2022-11-28
point751,2022-12-13,0.608149,2022-12-13
point751,2022-12-28,0.60759217,2022-12-28
point751,2023-01-12,0.6061559,2023-01-12
point751,2023-01-27,0.6063415,2023-01-27
point751,2023-02-11,0.60804313,2023-02-11
point751,2023-02-26,0.60827625,2023-02-26
point751,2023-03-13,0.60829157,2023-03-13
point751,2023-03-28,0.6082388,2023-03-28
point751,2023-04-12,0.60769844,2023-04-12
point751,2023-04-27,0.6062563,2023-04-27
point751,2023-05-12,0.6064259,2023-05-12
point751,2023-05-27,0.60814595,2023-05-27
point751,2023-06-11,0.60836947,2023-06-11
point751,2023-06-26,0.60837734,2023-06-26
point751,2023-07-11,0.6083284,2023-07-11
point751,2023-07-26,0.6078037,2023-07-26
point751,2023-08-10,0.60635775,2023-08-10
point751,2023-08-25,0.6065121,2023-08-25
point751,2023-09-09,0.60824066,2023-09-09
point751,2023-09-24,0.6084594,2023-09-24
point751,2023-10-09,0.6084643,2023-10-09
point751,2023-10-24,0.6084194,2023-10-24
point751,2023-11-08,0.6079092,2023-11-08
point751,2023-11-23,0.6064578,2023-11-23
point751,2023-12-08,0.6065946,2023-12-08
point751,2023-12-23,0.6083301,2023-12-23
point751,2024-01-07,0.6085475,2024-01-07
point751,2024-01-22,0.6085539,2024-01-22
point751,2024-02-06,0.60851127,2024-02-06
point751,2024-02-21,0.6080088,2024-02-21
point751,2024-03-07,0.606553,2024-03-07
point751,2024-03-22,0.6066803,2024-03-22
point751,2024-04-06,0.6084218,2024-04-06
point751,2024-04-21,0.6086391,2024-04-21
point751,2024-05-06,0.6086442,2024-05-06
point751,2024-05-21,0.6086037,2024-05-21
point751,2024-06-05,0.60810995,2024-06-05
point751,2024-06-20,0.6066496,2024-06-20
point751,2024-07-05,0.60676545,2024-07-05
point751,2024-07-20,0.60851187,2024-07-20
point751,2024-08-04,0.60872966,2024-08-04
point751,2024-08-19,0.6087343,2024-08-19
point751,2024-09-03,0.60869586,2024-09-03
point751,2024-09-18,0.60820985,2024-09-18
point751,2024-10-03,0.6067452,2024-10-03
point751,2024-10-18,0.60685056,2024-10-18
point751,2024-11-02,0.6086008,2024-11-02
point751,2024-11-17,0.6088196,2024-11-17
point751,2024-12-02,0.6088246,2024-12-02
point751,2024-12-17,0.60878783,2024-12-17
point751,2025-01-01,0.6083085,2025-01-01
point751,2025-01-16,0.6068395,2025-01-16
point751,2025-01-31,0.60693526,2025-01-31
point751,2025-02-15,0.6086893,2025-02-15
point751,2025-03-02,0.6089093,2025-03-02
point751,2025-03-17,0.6089148,2025-03-17
point751,2025-04-01,0.60887945,2025-04-01
point751,2025-04-16,0.60840553,2025-04-16
point751,2025-05-01,0.6069329,2025-05-01
point751,2025-05-16,0.60702056,2025-05-16
point752,2020-01-13,0.60520893,2020-01-13
point752,2020-01-28,0.60551345,2020-01-28
point752,2020-02-12,0.6038716,2020-02-12
point752,2020-02-27,0.60243285,2020-02-27
point752,2020-03-13,0.6042639,2020-03-13
point752,2020-03-28,0.60541046,2020-03-28
point752,2020-04-12,0.6057418,2020-04-12
point752,2020-04-27,0.6050587,2020-04-27
point752,2020-05-12,0.60400546,2020-05-12
point752,2020-05-27,0.60292906,2020-05-27
point752,2020-06-11,0.60176903,2020-06-11
point752,2020-06-26,0.60277385,2020-06-26
point752,2020-07-11,0.60481805,2020-07-11
point752,2020-07-26,0.6055686,2020-07-26
point752,2020-08-10,0.607848,2020-08-10
point752,2020-08-25,0.6087915,2020-08-25
point752,2020-09-09,0.6080421,2020-09-09
point752,2020-09-24,0.6078976,2020-09-24
