point,date,pred_TimeGPT,date_original_timegpt
point451,2020-01-13,0.6124883,2020-01-13
point451,2020-01-28,0.6126918,2020-01-28
point451,2020-02-12,0.61285484,2020-02-12
point451,2020-02-27,0.61379147,2020-02-27
point451,2020-03-13,0.6150091,2020-03-13
point451,2020-03-28,0.6165359,2020-03-28
point451,2020-04-12,0.6168044,2020-04-12
point451,2020-04-27,0.6263332,2020-04-27
point451,2020-05-12,0.62833965,2020-05-12
point451,2020-05-27,0.6308154,2020-05-27
point451,2020-06-11,0.6315122,2020-06-11
point451,2020-06-26,0.6293742,2020-06-26
point451,2020-07-11,0.6256857,2020-07-11
point451,2020-07-26,0.62340534,2020-07-26
point451,2020-08-10,0.6229243,2020-08-10
point451,2020-08-25,0.62557095,2020-08-25
point451,2020-09-09,0.6259647,2020-09-09
point451,2020-09-24,0.6252476,2020-09-24
point451,2020-10-09,0.6267715,2020-10-09
point451,2020-10-24,0.62663275,2020-10-24
point451,2020-11-08,0.6252206,2020-11-08
point451,2020-11-23,0.62385267,2020-11-23
point451,2020-12-08,0.6261245,2020-12-08
point451,2020-12-23,0.62865347,2020-12-23
point451,2021-01-07,0.62905675,2021-01-07
point451,2021-01-22,0.6305891,2021-01-22
point451,2021-02-06,0.62999773,2021-02-06
point451,2021-02-21,0.6287562,2021-02-21
point451,2021-03-08,0.6283249,2021-03-08
point451,2021-03-23,0.6302855,2021-03-23
point451,2021-04-07,0.6310014,2021-04-07
point451,2021-04-22,0.63135225,2021-04-22
point451,2021-05-07,0.63162565,2021-05-07
point451,2021-05-22,0.6305534,2021-05-22
point451,2021-06-06,0.6290519,2021-06-06
point451,2021-06-21,0.62694013,2021-06-21
point451,2021-07-06,0.6294899,2021-07-06
point451,2021-07-21,0.6309809,2021-07-21
point451,2021-08-05,0.631032,2021-08-05
point451,2021-08-20,0.63097554,2021-08-20
point451,2021-09-04,0.6303905,2021-09-04
point451,2021-09-19,0.62820196,2021-09-19
point451,2021-10-04,0.62660265,2021-10-04
point451,2021-10-19,0.6288698,2021-10-19
point451,2021-11-03,0.6303553,2021-11-03
point451,2021-11-18,0.6304529,2021-11-18
point451,2021-12-03,0.63044,2021-12-03
point451,2021-12-18,0.63004243,2021-12-18
point451,2022-01-02,0.6280299,2022-01-02
point451,2022-01-17,0.62667114,2022-01-17
point451,2022-02-01,0.6288,2022-02-01
point451,2022-02-16,0.63036984,2022-02-16
point451,2022-03-03,0.63050634,2022-03-03
point451,2022-03-18,0.630353,2022-03-18
point451,2022-04-02,0.6298756,2022-04-02
point451,2022-04-17,0.6279898,2022-04-17
point451,2022-05-02,0.6267521,2022-05-02
point451,2022-05-17,0.6287051,2022-05-17
point451,2022-06-01,0.62993455,2022-06-01
point451,2022-06-16,0.62998956,2022-06-16
point451,2022-07-01,0.62981117,2022-07-01
point451,2022-07-16,0.6294233,2022-07-16
point451,2022-07-31,0.62772596,2022-07-31
point451,2022-08-15,0.6264275,2022-08-15
point451,2022-08-30,0.62832654,2022-08-30
point451,2022-09-14,0.6294828,2022-09-14
point451,2022-09-29,0.6295654,2022-09-29
point451,2022-10-14,0.6294018,2022-10-14
point451,2022-10-29,0.6290265,2022-10-29
point451,2022-11-13,0.6273816,2022-11-13
point451,2022-11-28,0.62628347,2022-11-28
point451,2022-12-13,0.627975,2022-12-13
point451,2022-12-28,0.62901145,2022-12-28
point451,2023-01-12,0.62910974,2023-01-12
point451,2023-01-27,0.6289632,2023-01-27
point451,2023-02-11,0.62861735,2023-02-11
point451,2023-02-26,0.62714076,2023-02-26
point451,2023-03-13,0.6261435,2023-03-13
point451,2023-03-28,0.6276348,2023-03-28
point451,2023-04-12,0.62857634,2023-04-12
