point,date,pred_TimeGPT,date_original_timegpt
point851,2020-01-13,0.5792156,2020-01-13
point851,2020-01-28,0.5781557,2020-01-28
point851,2020-02-12,0.57378757,2020-02-12
point851,2020-02-27,0.5706038,2020-02-27
point851,2020-03-13,0.5733211,2020-03-13
point851,2020-03-28,0.5745454,2020-03-28
point851,2020-04-12,0.57563037,2020-04-12
point851,2020-04-27,0.5725041,2020-04-27
point851,2020-05-12,0.56837505,2020-05-12
point851,2020-05-27,0.56780493,2020-05-27
point851,2020-06-11,0.56828547,2020-06-11
point851,2020-06-26,0.56885344,2020-06-26
point851,2020-07-11,0.57068986,2020-07-11
point851,2020-07-26,0.57054794,2020-07-26
point851,2020-08-10,0.5744643,2020-08-10
point851,2020-08-25,0.57540697,2020-08-25
point851,2020-09-09,0.57458353,2020-09-09
point851,2020-09-24,0.57504797,2020-09-24
point851,2020-10-09,0.5759032,2020-10-09
point851,2020-10-24,0.5734048,2020-10-24
point851,2020-11-08,0.57321787,2020-11-08
point851,2020-11-23,0.573286,2020-11-23
point851,2020-12-08,0.57374597,2020-12-08
point851,2020-12-23,0.57343346,2020-12-23
point851,2021-01-07,0.5733435,2021-01-07
point851,2021-01-22,0.57398796,2021-01-22
point851,2021-02-06,0.57424986,2021-02-06
point851,2021-02-21,0.5740373,2021-02-21
point851,2021-03-08,0.5742609,2021-03-08
point851,2021-03-23,0.57399035,2021-03-23
point851,2021-04-07,0.5733338,2021-04-07
point851,2021-04-22,0.57308614,2021-04-22
point851,2021-05-07,0.57365,2021-05-07
point851,2021-05-22,0.57404673,2021-05-22
point851,2021-06-06,0.5743177,2021-06-06
point851,2021-06-21,0.57437325,2021-06-21
point851,2021-07-06,0.5741818,2021-07-06
point851,2021-07-21,0.5739542,2021-07-21
point851,2021-08-05,0.5741393,2021-08-05
point851,2021-08-20,0.5743275,2021-08-20
point851,2021-09-04,0.57417536,2021-09-04
point851,2021-09-19,0.57416564,2021-09-19
point851,2021-10-04,0.5742123,2021-10-04
point851,2021-10-19,0.5742489,2021-10-19
point851,2021-11-03,0.57415354,2021-11-03
point851,2021-11-18,0.5742019,2021-11-18
point851,2021-12-03,0.57432526,2021-12-03
point851,2021-12-18,0.57424784,2021-12-18
point851,2022-01-02,0.57419485,2022-01-02
point851,2022-01-17,0.5742435,2022-01-17
point851,2022-02-01,0.5741548,2022-02-01
point851,2022-02-16,0.57388824,2022-02-16
point851,2022-03-03,0.5739281,2022-03-03
point851,2022-03-18,0.574252,2022-03-18
point851,2022-04-02,0.57429266,2022-04-02
point851,2022-04-17,0.5742784,2022-04-17
point851,2022-05-02,0.5742857,2022-05-02
point851,2022-05-17,0.57419515,2022-05-17
point851,2022-06-01,0.57395077,2022-06-01
point851,2022-06-16,0.5739957,2022-06-16
point851,2022-07-01,0.5742852,2022-07-01
point851,2022-07-16,0.57431906,2022-07-16
point851,2022-07-31,0.5743186,2022-07-31
point851,2022-08-15,0.57428175,2022-08-15
point851,2022-08-30,0.5742061,2022-08-30
point851,2022-09-14,0.57402706,2022-09-14
point851,2022-09-29,0.5740707,2022-09-29
point851,2022-10-14,0.5742935,2022-10-14
point851,2022-10-29,0.5743047,2022-10-29
point851,2022-11-13,0.5742924,2022-11-13
point851,2022-11-28,0.57428277,2022-11-28
point851,2022-12-13,0.5742178,2022-12-13
point851,2022-12-28,0.5740308,2022-12-28
point851,2023-01-12,0.57406175,2023-01-12
point851,2023-01-27,0.57428956,2023-01-27
point851,2023-02-11,0.5743031,2023-02-11
point851,2023-02-26,0.5742937,2023-02-26
point851,2023-03-13,0.5742914,2023-03-13
point851,2023-03-28,0.5742178,2023-03-28
point851,2023-04-12,0.57401043,2023-04-12
point851,2023-04-27,0.5740478,2023-04-27
point851,2023-05-12,0.57430005,2023-05-12
point851,2023-05-27,0.5743213,2023-05-27
point851,2023-06-11,0.5743128,2023-06-11
point851,2023-06-26,0.57430005,2023-06-26
point851,2023-07-11,0.5742308,2023-07-11
point851,2023-07-26,0.5740351,2023-07-26
point851,2023-08-10,0.574067,2023-08-10
point851,2023-08-25,0.5743043,2023-08-25
point851,2023-09-09,0.57432383,2023-09-09
point851,2023-09-24,0.5743147,2023-09-24
point851,2023-10-09,0.574303,2023-10-09
point851,2023-10-24,0.5742396,2023-10-24
point851,2023-11-08,0.5740514,2023-11-08
point851,2023-11-23,0.57407624,2023-11-23
point851,2023-12-08,0.5743032,2023-12-08
point851,2023-12-23,0.5743219,2023-12-23
point851,2024-01-07,0.5743129,2024-01-07
point851,2024-01-22,0.5743053,2024-01-22
point851,2024-02-06,0.57424456,2024-02-06
