point,date,pred_TimeGPT,date_original_timegpt
point701,2020-01-13,0.55988306,2020-01-13
point701,2020-01-28,0.55775064,2020-01-28
point701,2020-02-12,0.55460435,2020-02-12
point701,2020-02-27,0.5528786,2020-02-27
point701,2020-03-13,0.5531819,2020-03-13
point701,2020-03-28,0.5555337,2020-03-28
point701,2020-04-12,0.55816257,2020-04-12
point701,2020-04-27,0.55650216,2020-04-27
point701,2020-05-12,0.5564622,2020-05-12
point701,2020-05-27,0.5562946,2020-05-27
point701,2020-06-11,0.5576401,2020-06-11
point701,2020-06-26,0.5584221,2020-06-26
point701,2020-07-11,0.55851424,2020-07-11
point701,2020-07-26,0.55798125,2020-07-26
point701,2020-08-10,0.55948144,2020-08-10
point701,2020-08-25,0.5604142,2020-08-25
point701,2020-09-09,0.55935943,2020-09-09
point701,2020-09-24,0.5592286,2020-09-24
point701,2020-10-09,0.5596986,2020-10-09
point701,2020-10-24,0.5584073,2020-10-24
point701,2020-11-08,0.55895954,2020-11-08
point701,2020-11-23,0.5584184,2020-11-23
point701,2020-12-08,0.55882055,2020-12-08
point701,2020-12-23,0.5586095,2020-12-23
point701,2021-01-07,0.5584551,2021-01-07
point701,2021-01-22,0.5586626,2021-01-22
point701,2021-02-06,0.55898803,2021-02-06
point701,2021-02-21,0.55899155,2021-02-21
point701,2021-03-08,0.55915886,2021-03-08
point701,2021-03-23,0.5591069,2021-03-23
point701,2021-04-07,0.5587563,2021-04-07
point701,2021-04-22,0.5586115,2021-04-22
point701,2021-05-07,0.55866975,2021-05-07
point701,2021-05-22,0.55883986,2021-05-22
point701,2021-06-06,0.5591066,2021-06-06
point701,2021-06-21,0.55914354,2021-06-21
point701,2021-07-06,0.559167,2021-07-06
point701,2021-07-21,0.5590026,2021-07-21
point701,2021-08-05,0.5590072,2021-08-05
point701,2021-08-20,0.55902463,2021-08-20
point701,2021-09-04,0.55891806,2021-09-04
point701,2021-09-19,0.5589621,2021-09-19
point701,2021-10-04,0.559067,2021-10-04
point701,2021-10-19,0.5591043,2021-10-19
point701,2021-11-03,0.55901724,2021-11-03
point701,2021-11-18,0.5589923,2021-11-18
point701,2021-12-03,0.5589957,2021-12-03
point701,2021-12-18,0.5590004,2021-12-18
point701,2022-01-02,0.55905575,2022-01-02
point701,2022-01-17,0.5590945,2022-01-17
point701,2022-02-01,0.5591164,2022-02-01
point701,2022-02-16,0.5590223,2022-02-16
point701,2022-03-03,0.55895555,2022-03-03
point701,2022-03-18,0.55896986,2022-03-18
point701,2022-04-02,0.5590151,2022-04-02
point701,2022-04-17,0.55905455,2022-04-17
point701,2022-05-02,0.55915606,2022-05-02
point701,2022-05-17,0.55916977,2022-05-17
point701,2022-06-01,0.559018,2022-06-01
point701,2022-06-16,0.55898494,2022-06-16
point701,2022-07-01,0.5589779,2022-07-01
point701,2022-07-16,0.5589841,2022-07-16
point701,2022-07-31,0.5590387,2022-07-31
point701,2022-08-15,0.55912143,2022-08-15
point701,2022-08-30,0.5591538,2022-08-30
point701,2022-09-14,0.5590336,2022-09-14
point701,2022-09-29,0.5590051,2022-09-29
point701,2022-10-14,0.5590041,2022-10-14
point701,2022-10-29,0.5590084,2022-10-29
point701,2022-11-13,0.5590361,2022-11-13
point701,2022-11-28,0.559117,2022-11-28
point701,2022-12-13,0.5591495,2022-12-13
point701,2022-12-28,0.55903614,2022-12-28
point701,2023-01-12,0.55900776,2023-01-12
point701,2023-01-27,0.55900973,2023-01-27
point701,2023-02-11,0.5590175,2023-02-11
point701,2023-02-26,0.559042,2023-02-26
point701,2023-03-13,0.5591348,2023-03-13
point701,2023-03-28,0.5591728,2023-03-28
point701,2023-04-12,0.5590433,2023-04-12
point701,2023-04-27,0.5590137,2023-04-27
point701,2023-05-12,0.55901444,2023-05-12
point701,2023-05-27,0.55902094,2023-05-27
point701,2023-06-11,0.55904394,2023-06-11
point701,2023-06-26,0.55914164,2023-06-26
point701,2023-07-11,0.5591828,2023-07-11
point701,2023-07-26,0.5590473,2023-07-26
point701,2023-08-10,0.55901897,2023-08-10
point701,2023-08-25,0.55901885,2023-08-25
point701,2023-09-09,0.55902576,2023-09-09
point701,2023-09-24,0.5590478,2023-09-24
point701,2023-10-09,0.5591369,2023-10-09
point701,2023-10-24,0.5591831,2023-10-24
point701,2023-11-08,0.5590521,2023-11-08
point701,2023-11-23,0.5590245,2023-11-23
point701,2023-12-08,0.55902493,2023-12-08
point701,2023-12-23,0.559032,2023-12-23
point701,2024-01-07,0.55905056,2024-01-07
point701,2024-01-22,0.55913997,2024-01-22
point701,2024-02-06,0.55919015,2024-02-06
point701,2024-02-21,0.55905724,2024-02-21
point701,2024-03-07,0.5590292,2024-03-07
point701,2024-03-22,0.55902946,2024-03-22
point701,2024-04-06,0.5590365,2024-04-06
point701,2024-04-21,0.55905426,2024-04-21
point701,2024-05-06,0.5591439,2024-05-06
point701,2024-05-21,0.5591979,2024-05-21
point701,2024-06-05,0.5590622,2024-06-05
point701,2024-06-20,0.5590339,2024-06-20
point701,2024-07-05,0.5590336,2024-07-05
point701,2024-07-20,0.5590406,2024-07-20
point701,2024-08-04,0.55905807,2024-08-04
point701,2024-08-19,0.55914557,2024-08-19
point701,2024-09-03,0.5592027,2024-09-03
point701,2024-09-18,0.5590667,2024-09-18
point701,2024-10-03,0.5590385,2024-10-03
point701,2024-10-18,0.55903804,2024-10-18
point701,2024-11-02,0.55904496,2024-11-02
point701,2024-11-17,0.559062,2024-11-17
point701,2024-12-02,0.5591466,2024-12-02
point701,2024-12-17,0.5592076,2024-12-17
point701,2025-01-01,0.55907166,2025-01-01
point701,2025-01-16,0.5590432,2025-01-16
point701,2025-01-31,0.5590427,2025-01-31
point701,2025-02-15,0.5590494,2025-02-15
point701,2025-03-02,0.55906576,2025-03-02
point701,2025-03-17,0.5591484,2025-03-17
point701,2025-04-01,0.5592132,2025-04-01
point701,2025-04-16,0.5590764,2025-04-16
point701,2025-05-01,0.5590477,2025-05-01
point701,2025-05-16,0.5590471,2025-05-16
point702,2020-01-13,0.39431754,2020-01-13
point702,2020-01-28,0.3943388,2020-01-28
point702,2020-02-12,0.39104354,2020-02-12
point702,2020-02-27,0.38772106,2020-02-27
point702,2020-03-13,0.38875926,2020-03-13
point702,2020-03-28,0.38963065,2020-03-28
point702,2020-04-12,0.38993382,2020-04-12
point702,2020-04-27,0.38424343,2020-04-27
point702,2020-05-12,0.37895253,2020-05-12
point702,2020-05-27,0.37032816,2020-05-27
point702,2020-06-11,0.36471447,2020-06-11
point702,2020-06-26,0.36693138,2020-06-26
point702,2020-07-11,0.3724453,2020-07-11
point702,2020-07-26,0.3772506,2020-07-26
point702,2020-08-10,0.37853727,2020-08-10
point702,2020-08-25,0.37851867,2020-08-25
point702,2020-09-09,0.37613672,2020-09-09
point702,2020-09-24,0.37684965,2020-09-24
point702,2020-10-09,0.37817317,2020-10-09
point702,2020-10-24,0.37844908,2020-10-24
point702,2020-11-08,0.37830368,2020-11-08
point702,2020-11-23,0.38096377,2020-11-23
point702,2020-12-08,0.38160014,2020-12-08
point702,2020-12-23,0.37777996,2020-12-23
point702,2021-01-07,0.37468848,2021-01-07
point702,2021-01-22,0.37505516,2021-01-22
point702,2021-02-06,0.37492684,2021-02-06
point702,2021-02-21,0.37672,2021-02-21
point702,2021-03-08,0.37577406,2021-03-08
point702,2021-03-23,0.3755469,2021-03-23
point702,2021-04-07,0.37406692,2021-04-07
point702,2021-04-22,0.37279484,2021-04-22
point702,2021-05-07,0.3732756,2021-05-07
point702,2021-05-22,0.37473622,2021-05-22
point702,2021-06-06,0.3758293,2021-06-06
point702,2021-06-21,0.37713248,2021-06-21
point702,2021-07-06,0.37682882,2021-07-06
point702,2021-07-21,0.37476423,2021-07-21
point702,2021-08-05,0.37305677,2021-08-05
point702,2021-08-20,0.3731721,2021-08-20
point702,2021-09-04,0.3751694,2021-09-04
point702,2021-09-19,0.37641487,2021-09-19
point702,2021-10-04,0.3769452,2021-10-04
point702,2021-10-19,0.37672588,2021-10-19
point702,2021-11-03,0.3755823,2021-11-03
point702,2021-11-18,0.37458995,2021-11-18
point702,2021-12-03,0.3747506,2021-12-03
point702,2021-12-18,0.3756513,2021-12-18
point702,2022-01-02,0.3762884,2022-01-02
point702,2022-01-17,0.37670368,2022-01-17
point702,2022-02-01,0.3765977,2022-02-01
point702,2022-02-16,0.3756457,2022-02-16
point702,2022-03-03,0.3741816,2022-03-03
point702,2022-03-18,0.37437803,2022-03-18
point702,2022-04-02,0.37592658,2022-04-02
point702,2022-04-17,0.37651157,2022-04-17
point702,2022-05-02,0.37672007,2022-05-02
point702,2022-05-17,0.37659714,2022-05-17
point702,2022-06-01,0.3756264,2022-06-01
point702,2022-06-16,0.3740115,2022-06-16
point702,2022-07-01,0.37428263,2022-07-01
point702,2022-07-16,0.37608585,2022-07-16
point702,2022-07-31,0.3765722,2022-07-31
point702,2022-08-15,0.3766137,2022-08-15
point702,2022-08-30,0.376484,2022-08-30
point702,2022-09-14,0.37566316,2022-09-14
point702,2022-09-29,0.37410933,2022-09-29
point702,2022-10-14,0.37431836,2022-10-14
point702,2022-10-29,0.37617695,2022-10-29
point702,2022-11-13,0.37656438,2022-11-13
point702,2022-11-28,0.37653828,2022-11-28
point702,2022-12-13,0.3764421,2022-12-13
point702,2022-12-28,0.37580463,2022-12-28
point702,2023-01-12,0.37436268,2023-01-12
point702,2023-01-27,0.37451082,2023-01-27
point702,2023-02-11,0.37619948,2023-02-11
point702,2023-02-26,0.37649024,2023-02-26
point702,2023-03-13,0.37654033,2023-03-13
point702,2023-03-28,0.3764682,2023-03-28
point702,2023-04-12,0.37586918,2023-04-12
