point,date,pred_TimeGPT,date_original_timegpt
point1000,2020-01-13,0.69283956,2020-01-13
point1000,2020-01-28,0.69138837,2020-01-28
point1000,2020-02-12,0.68772566,2020-02-12
point1000,2020-02-27,0.6860844,2020-02-27
point1000,2020-03-13,0.6864119,2020-03-13
point1000,2020-03-28,0.6879647,2020-03-28
point1000,2020-04-12,0.6898584,2020-04-12
point1000,2020-04-27,0.6904315,2020-04-27
point1000,2020-05-12,0.6900939,2020-05-12
point1000,2020-05-27,0.6903999,2020-05-27
point1000,2020-06-11,0.69176877,2020-06-11
point1000,2020-06-26,0.69221807,2020-06-26
point1000,2020-07-11,0.6925123,2020-07-11
point1000,2020-07-26,0.6910184,2020-07-26
point1000,2020-08-10,0.6939904,2020-08-10
point1000,2020-08-25,0.69543624,2020-08-25
point1000,2020-09-09,0.6946305,2020-09-09
point1000,2020-09-24,0.69469714,2020-09-24
point1000,2020-10-09,0.6954618,2020-10-09
point1000,2020-10-24,0.69422156,2020-10-24
point1000,2020-11-08,0.6944846,2020-11-08
point1000,2020-11-23,0.6940484,2020-11-23
point1000,2020-12-08,0.6946471,2020-12-08
point1000,2020-12-23,0.694602,2020-12-23
point1000,2021-01-07,0.69458234,2021-01-07
point1000,2021-01-22,0.694648,2021-01-22
point1000,2021-02-06,0.6945261,2021-02-06
point1000,2021-02-21,0.6941336,2021-02-21
point1000,2021-03-08,0.69448954,2021-03-08
point1000,2021-03-23,0.6946578,2021-03-23
point1000,2021-04-07,0.6944682,2021-04-07
point1000,2021-04-22,0.69452417,2021-04-22
point1000,2021-05-07,0.69462544,2021-05-07
point1000,2021-05-22,0.6944507,2021-05-22
point1000,2021-06-06,0.6943998,2021-06-06
point1000,2021-06-21,0.69460344,2021-06-21
point1000,2021-07-06,0.69483286,2021-07-06
point1000,2021-07-21,0.69478977,2021-07-21
point1000,2021-08-05,0.6948782,2021-08-05
point1000,2021-08-20,0.6949896,2021-08-20
point1000,2021-09-04,0.69473505,2021-09-04
point1000,2021-09-19,0.6945694,2021-09-19
point1000,2021-10-04,0.6944884,2021-10-04
point1000,2021-10-19,0.6948208,2021-10-19
point1000,2021-11-03,0.69483745,2021-11-03
point1000,2021-11-18,0.6948459,2021-11-18
point1000,2021-12-03,0.6948341,2021-12-03
point1000,2021-12-18,0.6947107,2021-12-18
point1000,2022-01-02,0.69449246,2022-01-02
point1000,2022-01-17,0.6945301,2022-01-17
point1000,2022-02-01,0.6948496,2022-02-01
point1000,2022-02-16,0.69487464,2022-02-16
point1000,2022-03-03,0.6948614,2022-03-03
point1000,2022-03-18,0.6948404,2022-03-18
point1000,2022-04-02,0.6947222,2022-04-02
point1000,2022-04-17,0.69447774,2022-04-17
point1000,2022-05-02,0.69453216,2022-05-02
point1000,2022-05-17,0.69481504,2022-05-17
point1000,2022-06-01,0.69483894,2022-06-01
point1000,2022-06-16,0.6948285,2022-06-16
point1000,2022-07-01,0.6948041,2022-07-01
point1000,2022-07-16,0.69470453,2022-07-16
point1000,2022-07-31,0.6944901,2022-07-31
point1000,2022-08-15,0.6945148,2022-08-15
point1000,2022-08-30,0.6947946,2022-08-30
point1000,2022-09-14,0.6948203,2022-09-14
point1000,2022-09-29,0.6948054,2022-09-29
point1000,2022-10-14,0.69478166,2022-10-14
point1000,2022-10-29,0.6947062,2022-10-29
point1000,2022-11-13,0.69449556,2022-11-13
point1000,2022-11-28,0.6945105,2022-11-28
point1000,2022-12-13,0.69480264,2022-12-13
point1000,2022-12-28,0.6948245,2022-12-28
point1000,2023-01-12,0.69480795,2023-01-12
point1000,2023-01-27,0.69478583,2023-01-27
point1000,2023-02-11,0.69470805,2023-02-11
point1000,2023-02-26,0.6944832,2023-02-26
point1000,2023-03-13,0.69450533,2023-03-13
point1000,2023-03-28,0.6947905,2023-03-28
point1000,2023-04-12,0.69481266,2023-04-12
point1000,2023-04-27,0.6947963,2023-04-27
point1000,2023-05-12,0.6947748,2023-05-12
point1000,2023-05-27,0.6946991,2023-05-27
point1000,2023-06-11,0.69447964,2023-06-11
point1000,2023-06-26,0.69449925,2023-06-26
point1000,2023-07-11,0.6947754,2023-07-11
point1000,2023-07-26,0.69479686,2023-07-26
point1000,2023-08-10,0.6947816,2023-08-10
point1000,2023-08-25,0.694761,2023-08-25
point1000,2023-09-09,0.6946913,2023-09-09
point1000,2023-09-24,0.6944792,2023-09-24
point1000,2023-10-09,0.69449306,2023-10-09
point1000,2023-10-24,0.6947669,2023-10-24
point1000,2023-11-08,0.69478697,2023-11-08
point1000,2023-11-23,0.6947722,2023-11-23
point1000,2023-12-08,0.6947534,2023-12-08
point1000,2023-12-23,0.69468737,2023-12-23
point1000,2024-01-07,0.6944768,2024-01-07
point1000,2024-01-22,0.69448775,2024-01-22
point1000,2024-02-06,0.69475985,2024-02-06
point1000,2024-02-21,0.6947797,2024-02-21
point1000,2024-03-07,0.6947646,2024-03-07
point1000,2024-03-22,0.6947467,2024-03-22
point1000,2024-04-06,0.6946822,2024-04-06
point1000,2024-04-21,0.69447273,2024-04-21
point1000,2024-05-06,0.6944828,2024-05-06
point1000,2024-05-21,0.6947505,2024-05-21
point1000,2024-06-05,0.6947701,2024-06-05
point1000,2024-06-20,0.6947554,2024-06-20
point1000,2024-07-05,0.6947382,2024-07-05
