point,date,pred_TimeGPT,date_original_timegpt
point851,2020-01-13,0.57985604,2020-01-13
point851,2020-01-28,0.57964134,2020-01-28
point851,2020-02-12,0.575194,2020-02-12
point851,2020-02-27,0.57164985,2020-02-27
point851,2020-03-13,0.5737432,2020-03-13
point851,2020-03-28,0.574971,2020-03-28
point851,2020-04-12,0.5768655,2020-04-12
point851,2020-04-27,0.575183,2020-04-27
point851,2020-05-12,0.5720105,2020-05-12
point851,2020-05-27,0.57098204,2020-05-27
point851,2020-06-11,0.5708795,2020-06-11
point851,2020-06-26,0.57143784,2020-06-26
point851,2020-07-11,0.5737324,2020-07-11
point851,2020-07-26,0.57402754,2020-07-26
point851,2020-08-10,0.5787691,2020-08-10
point851,2020-08-25,0.58047926,2020-08-25
point851,2020-09-09,0.5794929,2020-09-09
point851,2020-09-24,0.57985806,2020-09-24
point851,2020-10-09,0.5808389,2020-10-09
point851,2020-10-24,0.5785062,2020-10-24
point851,2020-11-08,0.57873535,2020-11-08
point851,2020-11-23,0.57842565,2020-11-23
point851,2020-12-08,0.57914126,2020-12-08
point851,2020-12-23,0.5786791,2020-12-23
point851,2021-01-07,0.57831097,2021-01-07
point851,2021-01-22,0.5788212,2021-01-22
point851,2021-02-06,0.579073,2021-02-06
point851,2021-02-21,0.5787663,2021-02-21
point851,2021-03-08,0.5788542,2021-03-08
point851,2021-03-23,0.5786645,2021-03-23
point851,2021-04-07,0.5779598,2021-04-07
point851,2021-04-22,0.57752436,2021-04-22
point851,2021-05-07,0.57792145,2021-05-07
point851,2021-05-22,0.57842517,2021-05-22
point851,2021-06-06,0.57868785,2021-06-06
point851,2021-06-21,0.57888514,2021-06-21
point851,2021-07-06,0.5788408,2021-07-06
point851,2021-07-21,0.57863545,2021-07-21
point851,2021-08-05,0.5787751,2021-08-05
point851,2021-08-20,0.57891953,2021-08-20
point851,2021-09-04,0.5787611,2021-09-04
point851,2021-09-19,0.5787266,2021-09-19
point851,2021-10-04,0.57887083,2021-10-04
point851,2021-10-19,0.57897264,2021-10-19
point851,2021-11-03,0.5788514,2021-11-03
point851,2021-11-18,0.5788434,2021-11-18
point851,2021-12-03,0.57893294,2021-12-03
point851,2021-12-18,0.5789163,2021-12-18
point851,2022-01-02,0.57890075,2022-01-02
point851,2022-01-17,0.57894033,2022-01-17
point851,2022-02-01,0.578938,2022-02-01
point851,2022-02-16,0.5787757,2022-02-16
point851,2022-03-03,0.578702,2022-03-03
point851,2022-03-18,0.5788496,2022-03-18
point851,2022-04-02,0.5789509,2022-04-02
point851,2022-04-17,0.5789632,2022-04-17
point851,2022-05-02,0.5790239,2022-05-02
point851,2022-05-17,0.5790123,2022-05-17
point851,2022-06-01,0.5788379,2022-06-01
point851,2022-06-16,0.5788019,2022-06-16
point851,2022-07-01,0.578909,2022-07-01
point851,2022-07-16,0.57895124,2022-07-16
point851,2022-07-31,0.5789848,2022-07-31
point851,2022-08-15,0.57898706,2022-08-15
point851,2022-08-30,0.57896984,2022-08-30
point851,2022-09-14,0.5788334,2022-09-14
point851,2022-09-29,0.5788307,2022-09-29
point851,2022-10-14,0.5789623,2022-10-14
point851,2022-10-29,0.5789817,2022-10-29
point851,2022-11-13,0.57898784,2022-11-13
point851,2022-11-28,0.57899475,2022-11-28
point851,2022-12-13,0.57897466,2022-12-13
point851,2022-12-28,0.5788517,2022-12-28
point851,2023-01-12,0.5788303,2023-01-12
point851,2023-01-27,0.5789618,2023-01-27
point851,2023-02-11,0.5789904,2023-02-11
point851,2023-02-26,0.5789953,2023-02-26
point851,2023-03-13,0.5790043,2023-03-13
point851,2023-03-28,0.5789792,2023-03-28
point851,2023-04-12,0.5788495,2023-04-12
point851,2023-04-27,0.5788281,2023-04-27
point851,2023-05-12,0.5789705,2023-05-12
point851,2023-05-27,0.57900286,2023-05-27
point851,2023-06-11,0.57901037,2023-06-11
point851,2023-06-26,0.5790048,2023-06-26
point851,2023-07-11,0.57898366,2023-07-11
point851,2023-07-26,0.57885605,2023-07-26
point851,2023-08-10,0.5788424,2023-08-10
point851,2023-08-25,0.578982,2023-08-25
point851,2023-09-09,0.5790041,2023-09-09
point851,2023-09-24,0.5790077,2023-09-24
point851,2023-10-09,0.57900757,2023-10-09
point851,2023-10-24,0.5789841,2023-10-24
point851,2023-11-08,0.57885945,2023-11-08
point851,2023-11-23,0.57884973,2023-11-23
point851,2023-12-08,0.5789902,2023-12-08
point851,2023-12-23,0.57900894,2023-12-23
point851,2024-01-07,0.5790102,2024-01-07
point851,2024-01-22,0.5790108,2024-01-22
point851,2024-02-06,0.5789874,2024-02-06
point851,2024-02-21,0.5788649,2024-02-21
point851,2024-03-07,0.5788552,2024-03-07
point851,2024-03-22,0.5789945,2024-03-22
point851,2024-04-06,0.57901263,2024-04-06
point851,2024-04-21,0.57901376,2024-04-21
point851,2024-05-06,0.5790136,2024-05-06
point851,2024-05-21,0.57898957,2024-05-21
point851,2024-06-05,0.578869,2024-06-05
point851,2024-06-20,0.5788616,2024-06-20
point851,2024-07-05,0.5790006,2024-07-05
point851,2024-07-20,0.5790178,2024-07-20
point851,2024-08-04,0.57901835,2024-08-04
point851,2024-08-19,0.5790176,2024-08-19
point851,2024-09-03,0.5789934,2024-09-03
point851,2024-09-18,0.578874,2024-09-18
point851,2024-10-03,0.5788685,2024-10-03
point851,2024-10-18,0.5790061,2024-10-18
point851,2024-11-02,0.57902163,2024-11-02
point851,2024-11-17,0.5790215,2024-11-17
point851,2024-12-02,0.57902104,2024-12-02
point851,2024-12-17,0.5789964,2024-12-17
point851,2025-01-01,0.5788786,2025-01-01
point851,2025-01-16,0.5788744,2025-01-16
point851,2025-01-31,0.57901084,2025-01-31
point851,2025-02-15,0.57902557,2025-02-15
point851,2025-03-02,0.57902503,2025-03-02
point851,2025-03-17,0.57902443,2025-03-17
point851,2025-04-01,0.5789997,2025-04-01
point851,2025-04-16,0.5788836,2025-04-16
point851,2025-05-01,0.5788804,2025-05-01
point851,2025-05-16,0.5790153,2025-05-16
point852,2020-01-13,0.7139293,2020-01-13
point852,2020-01-28,0.7139766,2020-01-28
point852,2020-02-12,0.710662,2020-02-12
point852,2020-02-27,0.7078538,2020-02-27
point852,2020-03-13,0.70792127,2020-03-13
point852,2020-03-28,0.7091161,2020-03-28
point852,2020-04-12,0.7107476,2020-04-12
point852,2020-04-27,0.7086491,2020-04-27
point852,2020-05-12,0.70472825,2020-05-12
point852,2020-05-27,0.70377284,2020-05-27
point852,2020-06-11,0.7034757,2020-06-11
point852,2020-06-26,0.70400655,2020-06-26
point852,2020-07-11,0.7064287,2020-07-11
point852,2020-07-26,0.7068277,2020-07-26
point852,2020-08-10,0.70989186,2020-08-10
point852,2020-08-25,0.71063924,2020-08-25
point852,2020-09-09,0.709981,2020-09-09
point852,2020-09-24,0.71065736,2020-09-24
point852,2020-10-09,0.71180314,2020-10-09
point852,2020-10-24,0.7108983,2020-10-24
point852,2020-11-08,0.71133775,2020-11-08
point852,2020-11-23,0.7120879,2020-11-23
point852,2020-12-08,0.7122165,2020-12-08
