point,date,pred_TimeGPT,date_original_timegpt
point801,2020-01-13,0.60175997,2020-01-13
point801,2020-01-28,0.60147786,2020-01-28
point801,2020-02-12,0.5975925,2020-02-12
point801,2020-02-27,0.5955791,2020-02-27
point801,2020-03-13,0.59664154,2020-03-13
point801,2020-03-28,0.59744245,2020-03-28
point801,2020-04-12,0.59877294,2020-04-12
point801,2020-04-27,0.5983179,2020-04-27
point801,2020-05-12,0.59543717,2020-05-12
point801,2020-05-27,0.59581697,2020-05-27
point801,2020-06-11,0.5976687,2020-06-11
point801,2020-06-26,0.59796685,2020-06-26
point801,2020-07-11,0.59885955,2020-07-11
point801,2020-07-26,0.5971283,2020-07-26
point801,2020-08-10,0.60186654,2020-08-10
point801,2020-08-25,0.60391915,2020-08-25
point801,2020-09-09,0.60348,2020-09-09
point801,2020-09-24,0.6047515,2020-09-24
point801,2020-10-09,0.60623175,2020-10-09
point801,2020-10-24,0.6040604,2020-10-24
point801,2020-11-08,0.6038401,2020-11-08
point801,2020-11-23,0.6037012,2020-11-23
point801,2020-12-08,0.604565,2020-12-08
point801,2020-12-23,0.60439235,2020-12-23
point801,2021-01-07,0.6042578,2021-01-07
point801,2021-01-22,0.6045579,2021-01-22
point801,2021-02-06,0.6046188,2021-02-06
point801,2021-02-21,0.60427725,2021-02-21
point801,2021-03-08,0.60407513,2021-03-08
point801,2021-03-23,0.6037746,2021-03-23
point801,2021-04-07,0.6035183,2021-04-07
point801,2021-04-22,0.6035918,2021-04-22
point801,2021-05-07,0.6038824,2021-05-07
point801,2021-05-22,0.60391706,2021-05-22
point801,2021-06-06,0.6038553,2021-06-06
point801,2021-06-21,0.60407954,2021-06-21
point801,2021-07-06,0.60414684,2021-07-06
point801,2021-07-21,0.6041283,2021-07-21
point801,2021-08-05,0.6044835,2021-08-05
point801,2021-08-20,0.6047894,2021-08-20
point801,2021-09-04,0.60450745,2021-09-04
point801,2021-09-19,0.60433155,2021-09-19
point801,2021-10-04,0.60419464,2021-10-04
point801,2021-10-19,0.6043708,2021-10-19
point801,2021-11-03,0.6044615,2021-11-03
point801,2021-11-18,0.6046149,2021-11-18
point801,2021-12-03,0.6047103,2021-12-03
point801,2021-12-18,0.60459423,2021-12-18
point801,2022-01-02,0.60440296,2022-01-02
point801,2022-01-17,0.60431767,2022-01-17
point801,2022-02-01,0.60441697,2022-02-01
point801,2022-02-16,0.60446703,2022-02-16
point801,2022-03-03,0.60452944,2022-03-03
point801,2022-03-18,0.60461265,2022-03-18
point801,2022-04-02,0.60457337,2022-04-02
point801,2022-04-17,0.6044098,2022-04-17
point801,2022-05-02,0.60438025,2022-05-02
point801,2022-05-17,0.6044231,2022-05-17
