point,XGBoost_RMSE,LSTM_RMSE,LightGBM_RMSE,TimesFM_RMSE,Informer_RMSE,Autoformer_RMSE,NHiTS_RMSE,LSTM_minus_XGBoost,LSTM_over_XGBoost
point392,0.002358154687939619,0.0028736938003517515,0.0023061381386764897,0.023217805009368032,0.014330240428077212,0.019176352872757697,0.018516213589494155,0.0005155391124121327,1.2186197178025555
point292,0.0014613963827429803,0.0019622846892861597,0.00133292674286462,0.01651677445650221,0.012327492725574185,0.01669466030604195,0.01551739684615935,0.0005008883065431794,1.3427463708395342
point51,0.002218385276170023,0.0027124485744964366,0.002203904830215167,0.020415972505612504,0.011006619889432358,0.01721239084326473,0.017428774561179056,0.0004940632983264138,1.2227130262870296
point449,0.002371595506706735,0.0028611384514254426,0.0021695567243971703,0.021775218898288415,0.012298321863236998,0.015725530651277082,0.011320650977360017,0.0004895429447187077,1.2064192411118626
point172,0.0015002374954873902,0.001984659910604216,0.0014916084219474914,0.01577294901953701,0.012201549661881259,0.016715685994018254,0.010163300910050852,0.00048442241511682566,1.3228971523335036
point301,0.0021061081680964202,0.0025795292371239126,0.002001687827313583,0.03366690026153118,0.009099534805988966,0.015663510505685888,0.013111254270695307,0.0004734210690274924,1.224784783706237
point571,0.0015028955096166492,0.0019698756483223583,0.0013086673800841314,0.017730379211322377,0.012320233068681585,0.018444616744714946,0.011215138411832954,0.0004669801387057091,1.3107202967322884
point89,0.0023004629149867544,0.0027633659636015625,0.0024332523569789923,0.024376219504118495,0.013355392412318567,0.021706125260353686,0.02066739807977102,0.0004629030486148081,1.201221695685311
point718,0.0023724585873774865,0.002833395639801571,0.002406671157951463,0.03557468006302507,0.013120519221752721,0.02052436199966275,0.02132957098439544,0.0004609370524240844,1.1942866589437937
point140,0.002391992370739089,0.0028514507135591997,0.0022645169050915202,0.023202811476016924,0.013453634454417612,0.01916464913137319,0.01798149228612519,0.00045945834282011067,1.1920818596416112
point45,0.0016947754635000696,0.0021527915281942373,0.00181802087679509,0.019186646546520355,0.01234786000146458,0.0212854912094348,0.019813726391482663,0.00045801606469416767,1.2702517675989171
