point,date,pred_TimeGPT,date_original_timegpt
point1,2020-01-13,0.5969771,2020-01-13
point1,2020-01-28,0.59480655,2020-01-28
point1,2020-02-12,0.5965001,2020-02-12
point1,2020-02-27,0.6000336,2020-02-27
point1,2020-03-13,0.6019,2020-03-13
point1,2020-03-28,0.60115916,2020-03-28
point1,2020-04-12,0.5980258,2020-04-12
point1,2020-04-27,0.5985396,2020-04-27
point1,2020-05-12,0.5942679,2020-05-12
point1,2020-05-27,0.5964153,2020-05-27
point1,2020-06-11,0.5989074,2020-06-11
point1,2020-06-26,0.6003263,2020-06-26
point1,2020-07-11,0.6015381,2020-07-11
point1,2020-07-26,0.6009032,2020-07-26
point1,2020-08-10,0.6015564,2020-08-10
point1,2020-08-25,0.60138637,2020-08-25
point1,2020-09-09,0.6016048,2020-09-09
point1,2020-09-24,0.6044714,2020-09-24
point1,2020-10-09,0.6056528,2020-10-09
point1,2020-10-24,0.60415167,2020-10-24
point1,2020-11-08,0.60410607,2020-11-08
point1,2020-11-23,0.6038446,2020-11-23
point1,2020-12-08,0.6035515,2020-12-08
point1,2020-12-23,0.6028479,2020-12-23
point1,2021-01-07,0.60321814,2021-01-07
point1,2021-01-22,0.6042418,2021-01-22
point1,2021-02-06,0.60364175,2021-02-06
point1,2021-02-21,0.60404927,2021-02-21
point1,2021-03-08,0.60341483,2021-03-08
point1,2021-03-23,0.6018914,2021-03-23
point1,2021-04-07,0.6023097,2021-04-07
point1,2021-04-22,0.60425735,2021-04-22
point1,2021-05-07,0.6046312,2021-05-07
point1,2021-05-22,0.60441154,2021-05-22
point1,2021-06-06,0.6041516,2021-06-06
point1,2021-06-21,0.6038323,2021-06-21
point1,2021-07-06,0.60275507,2021-07-06
point1,2021-07-21,0.6027579,2021-07-21
point1,2021-08-05,0.60413355,2021-08-05
point1,2021-08-20,0.60454154,2021-08-20
point1,2021-09-04,0.60437155,2021-09-04
point1,2021-09-19,0.6043321,2021-09-19
point1,2021-10-04,0.6037813,2021-10-04
point1,2021-10-19,0.6024803,2021-10-19
point1,2021-11-03,0.6026075,2021-11-03
point1,2021-11-18,0.60420746,2021-11-18
point1,2021-12-03,0.6044262,2021-12-03
point1,2021-12-18,0.6043708,2021-12-18
point1,2022-01-02,0.60429883,2022-01-02
point1,2022-01-17,0.6038044,2022-01-17
point1,2022-02-01,0.60265106,2022-02-01
point1,2022-02-16,0.6027477,2022-02-16
point1,2022-03-03,0.60413986,2022-03-03
point1,2022-03-18,0.6043215,2022-03-18
point1,2022-04-02,0.60429233,2022-04-02
point1,2022-04-17,0.6042201,2022-04-17
point1,2022-05-02,0.60373354,2022-05-02
point1,2022-05-17,0.60249454,2022-05-17
point1,2022-06-01,0.6026539,2022-06-01
point1,2022-06-16,0.6041717,2022-06-16
point1,2022-07-01,0.604324,2022-07-01
point1,2022-07-16,0.604285,2022-07-16
point1,2022-07-31,0.60419905,2022-07-31
point1,2022-08-15,0.6037764,2022-08-15
point1,2022-08-30,0.6025979,2022-08-30
point1,2022-09-14,0.6027074,2022-09-14
point1,2022-09-29,0.6041286,2022-09-29
point1,2022-10-14,0.6042665,2022-10-14
point1,2022-10-29,0.60422194,2022-10-29
point1,2022-11-13,0.6041494,2022-11-13
point1,2022-11-28,0.6037606,2022-11-28
point1,2022-12-13,0.6025823,2022-12-13
point1,2022-12-28,0.6026923,2022-12-28
point1,2023-01-12,0.6041125,2023-01-12
point1,2023-01-27,0.60424566,2023-01-27
point1,2023-02-11,0.60420114,2023-02-11
point1,2023-02-26,0.604129,2023-02-26
point1,2023-03-13,0.6037467,2023-03-13
point1,2023-03-28,0.60260445,2023-03-28
point1,2023-04-12,0.6027104,2023-04-12
point1,2023-04-27,0.6040845,2023-04-27
point1,2023-05-12,0.60421056,2023-05-12
point1,2023-05-27,0.60416526,2023-05-27
point1,2023-06-11,0.6040958,2023-06-11
point1,2023-06-26,0.6037331,2023-06-26
point1,2023-07-11,0.60260105,2023-07-11
point1,2023-07-26,0.60270494,2023-07-26
point1,2023-08-10,0.6040657,2023-08-10
point1,2023-08-25,0.60418856,2023-08-25
point1,2023-09-09,0.60414386,2023-09-09
point1,2023-09-24,0.60407597,2023-09-24
point1,2023-10-09,0.603731,2023-10-09
point1,2023-10-24,0.6026239,2023-10-24
point1,2023-11-08,0.60271716,2023-11-08
point1,2023-11-23,0.6040427,2023-11-23
point1,2023-12-08,0.60416055,2023-12-08
point1,2023-12-23,0.6041157,2023-12-23
point1,2024-01-07,0.6040515,2024-01-07
point1,2024-01-22,0.60371715,2024-01-22
point1,2024-02-06,0.6026303,2024-02-06
point1,2024-02-21,0.6027199,2024-02-21
point1,2024-03-07,0.60402083,2024-03-07
point1,2024-03-22,0.6041364,2024-03-22
point1,2024-04-06,0.6040933,2024-04-06
point1,2024-04-21,0.6040306,2024-04-21
point1,2024-05-06,0.6037057,2024-05-06
point1,2024-05-21,0.6026415,2024-05-21
point1,2024-06-05,0.60272723,2024-06-05
point1,2024-06-20,0.6039993,2024-06-20
point1,2024-07-05,0.60411197,2024-07-05
point1,2024-07-20,0.60406965,2024-07-20
point1,2024-08-04,0.6040089,2024-08-04
point1,2024-08-19,0.6036931,2024-08-19
point1,2024-09-03,0.60264987,2024-09-03
point1,2024-09-18,0.6027318,2024-09-18
point1,2024-10-03,0.6039786,2024-10-03
point1,2024-10-18,0.60408914,2024-10-18
point1,2024-11-02,0.60404825,2024-11-02
point1,2024-11-17,0.60398924,2024-11-17
point1,2024-12-02,0.6036827,2024-12-02
point1,2024-12-17,0.6026607,2024-12-17
point1,2025-01-01,0.60273844,2025-01-01
point1,2025-01-16,0.60395825,2025-01-16
point1,2025-01-31,0.6040663,2025-01-31
point1,2025-02-15,0.60402644,2025-02-15
point1,2025-03-02,0.60396916,2025-03-02
point1,2025-03-17,0.6036702,2025-03-17
point1,2025-04-01,0.602669,2025-04-01
point1,2025-04-16,0.60274386,2025-04-16
point1,2025-05-01,0.6039384,2025-05-01
point1,2025-05-16,0.6040445,2025-05-16
point10,2020-01-13,0.47021094,2020-01-13
