point,date,pred_TimeGPT,date_original_timegpt
point551,2020-01-13,0.6881956,2020-01-13
point551,2020-01-28,0.6886597,2020-01-28
point551,2020-02-12,0.6888682,2020-02-12
point551,2020-02-27,0.68958634,2020-02-27
point551,2020-03-13,0.6912285,2020-03-13
point551,2020-03-28,0.6908548,2020-03-28
point551,2020-04-12,0.68956345,2020-04-12
point551,2020-04-27,0.69158953,2020-04-27
point551,2020-05-12,0.6909924,2020-05-12
point551,2020-05-27,0.6908618,2020-05-27
point551,2020-06-11,0.69028676,2020-06-11
point551,2020-06-26,0.690849,2020-06-26
point551,2020-07-11,0.6916151,2020-07-11
point551,2020-07-26,0.6927682,2020-07-26
point551,2020-08-10,0.6931995,2020-08-10
point551,2020-08-25,0.69343257,2020-08-25
point551,2020-09-09,0.6934032,2020-09-09
point551,2020-09-24,0.6940924,2020-09-24
point551,2020-10-09,0.6944824,2020-10-09
point551,2020-10-24,0.6931515,2020-10-24
point551,2020-11-08,0.6933838,2020-11-08
point551,2020-11-23,0.6937962,2020-11-23
point551,2020-12-08,0.6940887,2020-12-08
point551,2020-12-23,0.6938838,2020-12-23
point551,2021-01-07,0.69381607,2021-01-07
point551,2021-01-22,0.69413185,2021-01-22
point551,2021-02-06,0.6939694,2021-02-06
point551,2021-02-21,0.6940509,2021-02-21
point551,2021-03-08,0.69429547,2021-03-08
point551,2021-03-23,0.69432616,2021-03-23
point551,2021-04-07,0.69423217,2021-04-07
point551,2021-04-22,0.69431907,2021-04-22
point551,2021-05-07,0.6944589,2021-05-07
point551,2021-05-22,0.6943125,2021-05-22
point551,2021-06-06,0.69437087,2021-06-06
point551,2021-06-21,0.6944165,2021-06-21
point551,2021-07-06,0.69444466,2021-07-06
point551,2021-07-21,0.6944588,2021-07-21
point551,2021-08-05,0.6945276,2021-08-05
point551,2021-08-20,0.69455874,2021-08-20
point551,2021-09-04,0.6944093,2021-09-04
point551,2021-09-19,0.69442046,2021-09-19
point551,2021-10-04,0.6944755,2021-10-04
point551,2021-10-19,0.6945063,2021-10-19
point551,2021-11-03,0.6944695,2021-11-03
point551,2021-11-18,0.6945706,2021-11-18
point551,2021-12-03,0.6946571,2021-12-03
point551,2021-12-18,0.6944562,2021-12-18
point551,2022-01-02,0.6944852,2022-01-02
point551,2022-01-17,0.6945111,2022-01-17
point551,2022-02-01,0.6945302,2022-02-01
point551,2022-02-16,0.69453204,2022-02-16
point551,2022-03-03,0.69456667,2022-03-03
point551,2022-03-18,0.69459337,2022-03-18
point551,2022-04-02,0.69452363,2022-04-02
point551,2022-04-17,0.69451576,2022-04-17
point551,2022-05-02,0.6945313,2022-05-02
point551,2022-05-17,0.69453865,2022-05-17
point551,2022-06-01,0.6945406,2022-06-01
point551,2022-06-16,0.69459814,2022-06-16
point551,2022-07-01,0.69462746,2022-07-01
point551,2022-07-16,0.6945309,2022-07-16
point551,2022-07-31,0.69452214,2022-07-31
point551,2022-08-15,0.6945342,2022-08-15
point551,2022-08-30,0.694541,2022-08-30
point551,2022-09-14,0.69455016,2022-09-14
point551,2022-09-29,0.6946199,2022-09-29
point551,2022-10-14,0.6946454,2022-10-14
point551,2022-10-29,0.69454014,2022-10-29
point551,2022-11-13,0.6945305,2022-11-13
point551,2022-11-28,0.6945395,2022-11-28
point551,2022-12-13,0.6945446,2022-12-13
point551,2022-12-28,0.6945519,2022-12-28
point551,2023-01-12,0.6946162,2023-01-12
point551,2023-01-27,0.6946448,2023-01-27
point551,2023-02-11,0.6945522,2023-02-11
point551,2023-02-26,0.6945421,2023-02-26
point551,2023-03-13,0.6945462,2023-03-13
point551,2023-03-28,0.69455034,2023-03-28
point551,2023-04-12,0.6945594,2023-04-12
point551,2023-04-27,0.69462204,2023-04-27
point551,2023-05-12,0.69464725,2023-05-12
point551,2023-05-27,0.6945578,2023-05-27
point551,2023-06-11,0.694546,2023-06-11
point551,2023-06-26,0.6945499,2023-06-26
point551,2023-07-11,0.69455403,2023-07-11
point551,2023-07-26,0.6945633,2023-07-26
point551,2023-08-10,0.6946285,2023-08-10
point551,2023-08-25,0.6946534,2023-08-25
point551,2023-09-09,0.69456166,2023-09-09
point551,2023-09-24,0.6945504,2023-09-24
point551,2023-10-09,0.69455343,2023-10-09
point551,2023-10-24,0.69455814,2023-10-24
point551,2023-11-08,0.69456744,2023-11-08
point551,2023-11-23,0.6946338,2023-11-23
point551,2023-12-08,0.69465756,2023-12-08
point551,2023-12-23,0.6945668,2023-12-23
point551,2024-01-07,0.69455564,2024-01-07
point551,2024-01-22,0.69455785,2024-01-22
point551,2024-02-06,0.69456244,2024-02-06
point551,2024-02-21,0.6945713,2024-02-21
point551,2024-03-07,0.6946367,2024-03-07
point551,2024-03-22,0.69466054,2024-03-22
point551,2024-04-06,0.6945715,2024-04-06
point551,2024-04-21,0.69456017,2024-04-21
point551,2024-05-06,0.6945622,2024-05-06
point551,2024-05-21,0.6945668,2024-05-21
point551,2024-06-05,0.69457567,2024-06-05
point551,2024-06-20,0.6946408,2024-06-20
point551,2024-07-05,0.694664,2024-07-05
point551,2024-07-20,0.6945755,2024-07-20
point551,2024-08-04,0.6945642,2024-08-04
point551,2024-08-19,0.6945662,2024-08-19
point551,2024-09-03,0.6945709,2024-09-03
point551,2024-09-18,0.69457984,2024-09-18
point551,2024-10-03,0.69464505,2024-10-03
point551,2024-10-18,0.6946677,2024-10-18
point551,2024-11-02,0.69457966,2024-11-02
point551,2024-11-17,0.6945685,2024-11-17
point551,2024-12-02,0.6945704,2024-12-02
point551,2024-12-17,0.69457513,2024-12-17
point551,2025-01-01,0.694584,2025-01-01
point551,2025-01-16,0.6946492,2025-01-16
point551,2025-01-31,0.69467133,2025-01-31
point551,2025-02-15,0.6945841,2025-02-15
point551,2025-03-02,0.6945728,2025-03-02
point551,2025-03-17,0.69457465,2025-03-17
point551,2025-04-01,0.69457936,2025-04-01
point551,2025-04-16,0.6945882,2025-04-16
point551,2025-05-01,0.6946531,2025-05-01
point551,2025-05-16,0.6946749,2025-05-16
point552,2020-01-13,0.065736316,2020-01-13
point552,2020-01-28,0.065513216,2020-01-28
point552,2020-02-12,0.06547818,2020-02-12
point552,2020-02-27,0.0652142,2020-02-27
point552,2020-03-13,0.06480998,2020-03-13
point552,2020-03-28,0.06476421,2020-03-28
point552,2020-04-12,0.06494281,2020-04-12
point552,2020-04-27,0.06489603,2020-04-27
point552,2020-05-12,0.064713076,2020-05-12
point552,2020-05-27,0.064463966,2020-05-27
point552,2020-06-11,0.064171486,2020-06-11
point552,2020-06-26,0.06388325,2020-06-26
point552,2020-07-11,0.06364971,2020-07-11
point552,2020-07-26,0.06377439,2020-07-26
point552,2020-08-10,0.06396914,2020-08-10
point552,2020-08-25,0.0638931,2020-08-25
point552,2020-09-09,0.063851,2020-09-09
point552,2020-09-24,0.06374724,2020-09-24
point552,2020-10-09,0.06368961,2020-10-09
point552,2020-10-24,0.06369415,2020-10-24
point552,2020-11-08,0.0637571,2020-11-08
point552,2020-11-23,0.063862145,2020-11-23
point552,2020-12-08,0.06387195,2020-12-08
point552,2020-12-23,0.06384382,2020-12-23
point552,2021-01-07,0.0637405,2021-01-07
point552,2021-01-22,0.06360585,2021-01-22
point552,2021-02-06,0.06360479,2021-02-06
point552,2021-02-21,0.06373971,2021-02-21
point552,2021-03-08,0.06380242,2021-03-08
point552,2021-03-23,0.063810475,2021-03-23
point552,2021-04-07,0.063791744,2021-04-07
point552,2021-04-22,0.06374022,2021-04-22
point552,2021-05-07,0.06367624,2021-05-07
point552,2021-05-22,0.06365957,2021-05-22
point552,2021-06-06,0.06373276,2021-06-06
point552,2021-06-21,0.06381118,2021-06-21
point552,2021-07-06,0.06383389,2021-07-06
point552,2021-07-21,0.06380883,2021-07-21
point552,2021-08-05,0.063764386,2021-08-05
point552,2021-08-20,0.06371054,2021-08-20
point552,2021-09-04,0.06366708,2021-09-04
point552,2021-09-19,0.06372797,2021-09-19
point552,2021-10-04,0.06380444,2021-10-04
point552,2021-10-19,0.063807204,2021-10-19
point552,2021-11-03,0.06379485,2021-11-03
point552,2021-11-18,0.063750885,2021-11-18
point552,2021-12-03,0.06366044,2021-12-03
point552,2021-12-18,0.06365419,2021-12-18
point552,2022-01-02,0.063753076,2022-01-02
point552,2022-01-17,0.06379826,2022-01-17
point552,2022-02-01,0.06379901,2022-02-01
point552,2022-02-16,0.06378963,2022-02-16
point552,2022-03-03,0.063748516,2022-03-03
point552,2022-03-18,0.063650236,2022-03-18
point552,2022-04-02,0.063645616,2022-04-02
point552,2022-04-17,0.06375668,2022-04-17
point552,2022-05-02,0.06378359,2022-05-02
point552,2022-05-17,0.063784026,2022-05-17
point552,2022-06-01,0.06377794,2022-06-01
point552,2022-06-16,0.06374547,2022-06-16
point552,2022-07-01,0.06365962,2022-07-01
point552,2022-07-16,0.06365125,2022-07-16
point552,2022-07-31,0.06374478,2022-07-31
point552,2022-08-15,0.06377611,2022-08-15
point552,2022-08-30,0.06377611,2022-08-30
point552,2022-09-14,0.06376989,2022-09-14
point552,2022-09-29,0.06374005,2022-09-29
point552,2022-10-14,0.063655905,2022-10-14
point552,2022-10-29,0.063649036,2022-10-29
point552,2022-11-13,0.0637437,2022-11-13
point552,2022-11-28,0.06377196,2022-11-28
point552,2022-12-13,0.06377204,2022-12-13
point552,2022-12-28,0.06376609,2022-12-28
point552,2023-01-12,0.06373669,2023-01-12
point552,2023-01-27,0.06364971,2023-01-27
point552,2023-02-11,0.063647695,2023-02-11
point552,2023-02-26,0.06374892,2023-02-26
point552,2023-03-13,0.06376894,2023-03-13
point552,2023-03-28,0.06376862,2023-03-28
point552,2023-04-12,0.06376331,2023-04-12
point552,2023-04-27,0.0637351,2023-04-27
point552,2023-05-12,0.063648604,2023-05-12
point552,2023-05-27,0.06364736,2023-05-27
point552,2023-06-11,0.06374837,2023-06-11
point552,2023-06-26,0.063765645,2023-06-26
point552,2023-07-11,0.063765146,2023-07-11
point552,2023-07-26,0.06376052,2023-07-26
point552,2023-08-10,0.06373404,2023-08-10
point552,2023-08-25,0.06364975,2023-08-25
point552,2023-09-09,0.06364826,2023-09-09
point552,2023-09-24,0.06374648,2023-09-24
point552,2023-10-09,0.06376391,2023-10-09
point552,2023-10-24,0.06376316,2023-10-24
point552,2023-11-08,0.06375868,2023-11-08
point552,2023-11-23,0.063732795,2023-11-23
point552,2023-12-08,0.06364896,2023-12-08
point552,2023-12-23,0.06364825,2023-12-23
point552,2024-01-07,0.06374679,2024-01-07
point552,2024-01-22,0.06376266,2024-01-22
point552,2024-02-06,0.0637617,2024-02-06
point552,2024-02-21,0.06375743,2024-02-21
point552,2024-03-07,0.063731745,2024-03-07
point552,2024-03-22,0.06364827,2024-03-22
point552,2024-04-06,0.06364838,2024-04-06
point552,2024-04-21,0.063747026,2024-04-21
point552,2024-05-06,0.06376139,2024-05-06
point552,2024-05-21,0.06376037,2024-05-21
point552,2024-06-05,0.06375624,2024-06-05
point552,2024-06-20,0.06373092,2024-06-20
point552,2024-07-05,0.06364825,2024-07-05
point552,2024-07-20,0.06364863,2024-07-20
point552,2024-08-04,0.06374642,2024-08-04
point552,2024-08-19,0.063760124,2024-08-19
point552,2024-09-03,0.06375905,2024-09-03
point552,2024-09-18,0.06375507,2024-09-18
point552,2024-10-03,0.06373019,2024-10-03
point552,2024-10-18,0.063648455,2024-10-18
point552,2024-11-02,0.06364892,2024-11-02
point552,2024-11-17,0.06374571,2024-11-17
point552,2024-12-02,0.063759126,2024-12-02
point552,2024-12-17,0.06375799,2024-12-17
point552,2025-01-01,0.06375406,2025-01-01
point552,2025-01-16,0.06372938,2025-01-16
point552,2025-01-31,0.063648365,2025-01-31
point552,2025-02-15,0.063649096,2025-02-15
point552,2025-03-02,0.06374522,2025-03-02
point552,2025-03-17,0.06375818,2025-03-17
point552,2025-04-01,0.06375701,2025-04-01
point552,2025-04-16,0.06375311,2025-04-16
point552,2025-05-01,0.063728616,2025-05-01
point552,2025-05-16,0.06364836,2025-05-16
point553,2020-01-13,0.21453929,2020-01-13
point553,2020-01-28,0.21326265,2020-01-28
point553,2020-02-12,0.21341774,2020-02-12
point553,2020-02-27,0.21585119,2020-02-27
point553,2020-03-13,0.21730244,2020-03-13
point553,2020-03-28,0.21705598,2020-03-28
point553,2020-04-12,0.21573618,2020-04-12
point553,2020-04-27,0.21642259,2020-04-27
point553,2020-05-12,0.21344726,2020-05-12
point553,2020-05-27,0.2135297,2020-05-27
point553,2020-06-11,0.21437126,2020-06-11
point553,2020-06-26,0.21602878,2020-06-26
point553,2020-07-11,0.21731167,2020-07-11
point553,2020-07-26,0.21763808,2020-07-26
point553,2020-08-10,0.21805242,2020-08-10
point553,2020-08-25,0.21775308,2020-08-25
point553,2020-09-09,0.21754017,2020-09-09
point553,2020-09-24,0.21910441,2020-09-24
point553,2020-10-09,0.21986638,2020-10-09
point553,2020-10-24,0.21935979,2020-10-24
point553,2020-11-08,0.21945035,2020-11-08
point553,2020-11-23,0.21952641,2020-11-23
point553,2020-12-08,0.21922961,2020-12-08
point553,2020-12-23,0.21837178,2020-12-23
point553,2021-01-07,0.2183905,2021-01-07
point553,2021-01-22,0.21918707,2021-01-22
point553,2021-02-06,0.21894225,2021-02-06
point553,2021-02-21,0.21959467,2021-02-21
point553,2021-03-08,0.21938813,2021-03-08
point553,2021-03-23,0.21841994,2021-03-23
point553,2021-04-07,0.21800219,2021-04-07
point553,2021-04-22,0.21904033,2021-04-22
point553,2021-05-07,0.21957663,2021-05-07
point553,2021-05-22,0.21959317,2021-05-22
point553,2021-06-06,0.21959884,2021-06-06
point553,2021-06-21,0.21949382,2021-06-21
point553,2021-07-06,0.2188193,2021-07-06
point553,2021-07-21,0.21835726,2021-07-21
point553,2021-08-05,0.21898526,2021-08-05
point553,2021-08-20,0.2195576,2021-08-20
point553,2021-09-04,0.21959597,2021-09-04
point553,2021-09-19,0.21965037,2021-09-19
point553,2021-10-04,0.21945976,2021-10-04
point553,2021-10-19,0.21876448,2021-10-19
point553,2021-11-03,0.2181892,2021-11-03
point553,2021-11-18,0.21892872,2021-11-18
point553,2021-12-03,0.21950445,2021-12-03
point553,2021-12-18,0.21956325,2021-12-18
point553,2022-01-02,0.21957311,2022-01-02
point553,2022-01-17,0.219402,2022-01-17
point553,2022-02-01,0.21885958,2022-02-01
point553,2022-02-16,0.21827169,2022-02-16
point553,2022-03-03,0.21879044,2022-03-03
point553,2022-03-18,0.21945147,2022-03-18
point553,2022-04-02,0.2195096,2022-04-02
