point,date,pred_TimeGPT,date_original_timegpt
point1000,2020-01-13,0.6978141,2020-01-13
point1000,2020-01-28,0.6979234,2020-01-28
point1000,2020-02-12,0.69797206,2020-02-12
point1000,2020-02-27,0.6982615,2020-02-27
point1000,2020-03-13,0.6985408,2020-03-13
point1000,2020-03-28,0.6976582,2020-03-28
point1000,2020-04-12,0.69747293,2020-04-12
point1000,2020-04-27,0.6992517,2020-04-27
point1000,2020-05-12,0.6988333,2020-05-12
point1000,2020-05-27,0.69977874,2020-05-27
point1000,2020-06-11,0.70100397,2020-06-11
point1000,2020-06-26,0.70087314,2020-06-26
point1000,2020-07-11,0.69954956,2020-07-11
point1000,2020-07-26,0.6983798,2020-07-26
point1000,2020-08-10,0.69934094,2020-08-10
point1000,2020-08-25,0.70007527,2020-08-25
point1000,2020-09-09,0.6996175,2020-09-09
point1000,2020-09-24,0.6998542,2020-09-24
point1000,2020-10-09,0.70036507,2020-10-09
point1000,2020-10-24,0.6985853,2020-10-24
point1000,2020-11-08,0.69907963,2020-11-08
point1000,2020-11-23,0.69936264,2020-11-23
point1000,2020-12-08,0.69990164,2020-12-08
point1000,2020-12-23,0.7000368,2020-12-23
point1000,2021-01-07,0.7002162,2021-01-07
point1000,2021-01-22,0.70015985,2021-01-22
point1000,2021-02-06,0.69943357,2021-02-06
point1000,2021-02-21,0.69916433,2021-02-21
point1000,2021-03-08,0.6997977,2021-03-08
point1000,2021-03-23,0.7002756,2021-03-23
point1000,2021-04-07,0.7003552,2021-04-07
point1000,2021-04-22,0.70041615,2021-04-22
point1000,2021-05-07,0.70024776,2021-05-07
point1000,2021-05-22,0.6993637,2021-05-22
point1000,2021-06-06,0.69897133,2021-06-06
point1000,2021-06-21,0.69965094,2021-06-21
point1000,2021-07-06,0.7001391,2021-07-06
point1000,2021-07-21,0.70024353,2021-07-21
point1000,2021-08-05,0.7003058,2021-08-05
point1000,2021-08-20,0.70017755,2021-08-20
point1000,2021-09-04,0.6994458,2021-09-04
point1000,2021-09-19,0.6990539,2021-09-19
point1000,2021-10-04,0.699825,2021-10-04
point1000,2021-10-19,0.70023483,2021-10-19
point1000,2021-11-03,0.700297,2021-11-03
point1000,2021-11-18,0.7002792,2021-11-18
point1000,2021-12-03,0.7000517,2021-12-03
point1000,2021-12-18,0.6993845,2021-12-18
point1000,2022-01-02,0.6990763,2022-01-02
point1000,2022-01-17,0.6997156,2022-01-17
point1000,2022-02-01,0.7001412,2022-02-01
point1000,2022-02-16,0.70021874,2022-02-16
point1000,2022-03-03,0.7001928,2022-03-03
