point,date,pred_TimeGPT,date_original_timegpt
point601,2020-01-13,0.6942468,2020-01-13
point601,2020-01-28,0.6927355,2020-01-28
point601,2020-02-12,0.6931348,2020-02-12
point601,2020-02-27,0.6951146,2020-02-27
point601,2020-03-13,0.6971435,2020-03-13
point601,2020-03-28,0.6963045,2020-03-28
point601,2020-04-12,0.6942932,2020-04-12
point601,2020-04-27,0.69562805,2020-04-27
point601,2020-05-12,0.6924718,2020-05-12
point601,2020-05-27,0.6932339,2020-05-27
point601,2020-06-11,0.6943759,2020-06-11
point601,2020-06-26,0.69622326,2020-06-26
point601,2020-07-11,0.6974089,2020-07-11
point601,2020-07-26,0.69766873,2020-07-26
point601,2020-08-10,0.69808555,2020-08-10
point601,2020-08-25,0.6980391,2020-08-25
point601,2020-09-09,0.6980891,2020-09-09
point601,2020-09-24,0.7004552,2020-09-24
point601,2020-10-09,0.7012188,2020-10-09
point601,2020-10-24,0.6998517,2020-10-24
point601,2020-11-08,0.69960594,2020-11-08
point601,2020-11-23,0.6996987,2020-11-23
point601,2020-12-08,0.6996352,2020-12-08
point601,2020-12-23,0.69871217,2020-12-23
point601,2021-01-07,0.6986444,2021-01-07
point601,2021-01-22,0.69955146,2021-01-22
point601,2021-02-06,0.6991308,2021-02-06
point601,2021-02-21,0.6997081,2021-02-21
point601,2021-03-08,0.6994476,2021-03-08
point601,2021-03-23,0.69871306,2021-03-23
point601,2021-04-07,0.698627,2021-04-07
point601,2021-04-22,0.6995512,2021-04-22
point601,2021-05-07,0.6999808,2021-05-07
point601,2021-05-22,0.6997845,2021-05-22
point601,2021-06-06,0.69962794,2021-06-06
point601,2021-06-21,0.6996261,2021-06-21
point601,2021-07-06,0.69918746,2021-07-06
point601,2021-07-21,0.69899744,2021-07-21
point601,2021-08-05,0.6994943,2021-08-05
point601,2021-08-20,0.6998469,2021-08-20
point601,2021-09-04,0.6997493,2021-09-04
point601,2021-09-19,0.6997639,2021-09-19
point601,2021-10-04,0.6995487,2021-10-04
point601,2021-10-19,0.699088,2021-10-19
point601,2021-11-03,0.69893,2021-11-03
point601,2021-11-18,0.6995309,2021-11-18
point601,2021-12-03,0.6998157,2021-12-03
point601,2021-12-18,0.6997482,2021-12-18
point601,2022-01-02,0.69971544,2022-01-02
point601,2022-01-17,0.69961464,2022-01-17
point601,2022-02-01,0.69921935,2022-02-01
point601,2022-02-16,0.6989087,2022-02-16
point601,2022-03-03,0.6993621,2022-03-03
point601,2022-03-18,0.6997335,2022-03-18
point601,2022-04-02,0.69972426,2022-04-02
point601,2022-04-17,0.69968987,2022-04-17
point601,2022-05-02,0.6995443,2022-05-02
point601,2022-05-17,0.6990284,2022-05-17
point601,2022-06-01,0.6988934,2022-06-01
point601,2022-06-16,0.69950116,2022-06-16
point601,2022-07-01,0.69967234,2022-07-01
point601,2022-07-16,0.69968426,2022-07-16
point601,2022-07-31,0.6996676,2022-07-31
point601,2022-08-15,0.69952124,2022-08-15
