point,date,pred_TimeGPT,date_original_timegpt
point401,2020-01-13,0.73477584,2020-01-13
point401,2020-01-28,0.73510027,2020-01-28
point401,2020-02-12,0.734863,2020-02-12
point401,2020-02-27,0.73522305,2020-02-27
point401,2020-03-13,0.73638016,2020-03-13
point401,2020-03-28,0.73601437,2020-03-28
point401,2020-04-12,0.7352074,2020-04-12
point401,2020-04-27,0.73670185,2020-04-27
point401,2020-05-12,0.7363587,2020-05-12
point401,2020-05-27,0.73621374,2020-05-27
point401,2020-06-11,0.73570406,2020-06-11
point401,2020-06-26,0.7360208,2020-06-26
point401,2020-07-11,0.7364672,2020-07-11
point401,2020-07-26,0.7373276,2020-07-26
point401,2020-08-10,0.73762083,2020-08-10
point401,2020-08-25,0.7378083,2020-08-25
point401,2020-09-09,0.73776025,2020-09-09
point401,2020-09-24,0.73821867,2020-09-24
point401,2020-10-09,0.73844224,2020-10-09
point401,2020-10-24,0.7374188,2020-10-24
point401,2020-11-08,0.73754793,2020-11-08
point401,2020-11-23,0.73775935,2020-11-23
point401,2020-12-08,0.73802716,2020-12-08
point401,2020-12-23,0.73789114,2020-12-23
point401,2021-01-07,0.7378113,2021-01-07
point401,2021-01-22,0.7379928,2021-01-22
point401,2021-02-06,0.7378557,2021-02-06
point401,2021-02-21,0.73784775,2021-02-21
point401,2021-03-08,0.7379877,2021-03-08
point401,2021-03-23,0.73803896,2021-03-23
point401,2021-04-07,0.73797375,2021-04-07
point401,2021-04-22,0.7380205,2021-04-22
point401,2021-05-07,0.7380847,2021-05-07
point401,2021-05-22,0.73794186,2021-05-22
point401,2021-06-06,0.7379495,2021-06-06
point401,2021-06-21,0.73801464,2021-06-21
point401,2021-07-06,0.73804957,2021-07-06
point401,2021-07-21,0.73806185,2021-07-21
point401,2021-08-05,0.7380936,2021-08-05
point401,2021-08-20,0.7380761,2021-08-20
point401,2021-09-04,0.7379604,2021-09-04
point401,2021-09-19,0.73795617,2021-09-19
point401,2021-10-04,0.73799974,2021-10-04
point401,2021-10-19,0.7380541,2021-10-19
point401,2021-11-03,0.7380705,2021-11-03
point401,2021-11-18,0.7381125,2021-11-18
point401,2021-12-03,0.73809606,2021-12-03
point401,2021-12-18,0.73796654,2021-12-18
point401,2022-01-02,0.7379507,2022-01-02
point401,2022-01-17,0.73802173,2022-01-17
point401,2022-02-01,0.73808485,2022-02-01
point401,2022-02-16,0.73809046,2022-02-16
point401,2022-03-03,0.73808944,2022-03-03
point401,2022-03-18,0.73807186,2022-03-18
point401,2022-04-02,0.7379981,2022-04-02
point401,2022-04-17,0.73795766,2022-04-17
point401,2022-05-02,0.7380475,2022-05-02
point401,2022-05-17,0.73808444,2022-05-17
point401,2022-06-01,0.7380906,2022-06-01
point401,2022-06-16,0.73809165,2022-06-16
point401,2022-07-01,0.7380708,2022-07-01
point401,2022-07-16,0.73798645,2022-07-16
point401,2022-07-31,0.7379586,2022-07-31
point401,2022-08-15,0.7380455,2022-08-15
point401,2022-08-30,0.73808175,2022-08-30
point401,2022-09-14,0.7380888,2022-09-14
point401,2022-09-29,0.73808753,2022-09-29
point401,2022-10-14,0.73806274,2022-10-14
point401,2022-10-29,0.73798496,2022-10-29
point401,2022-11-13,0.7379565,2022-11-13
point401,2022-11-28,0.7380409,2022-11-28
point401,2022-12-13,0.7380761,2022-12-13
point401,2022-12-28,0.73808247,2022-12-28
point401,2023-01-12,0.73808014,2023-01-12
