point,date,pred_TimeGPT,date_original_timegpt
point551,2020-01-13,0.68692285,2020-01-13
point551,2020-01-28,0.687521,2020-01-28
point551,2020-02-12,0.6865444,2020-02-12
point551,2020-02-27,0.68612856,2020-02-27
point551,2020-03-13,0.68786895,2020-03-13
point551,2020-03-28,0.6882636,2020-03-28
point551,2020-04-12,0.68786687,2020-04-12
point551,2020-04-27,0.6880064,2020-04-27
point551,2020-05-12,0.6873079,2020-05-12
point551,2020-05-27,0.6862936,2020-05-27
point551,2020-06-11,0.685208,2020-06-11
point551,2020-06-26,0.68595225,2020-06-26
point551,2020-07-11,0.6875435,2020-07-11
point551,2020-07-26,0.68896985,2020-07-26
point551,2020-08-10,0.6903839,2020-08-10
point551,2020-08-25,0.6910308,2020-08-25
point551,2020-09-09,0.6906481,2020-09-09
point551,2020-09-24,0.6911191,2020-09-24
point551,2020-10-09,0.691701,2020-10-09
point551,2020-10-24,0.6905155,2020-10-24
point551,2020-11-08,0.69058454,2020-11-08
point551,2020-11-23,0.690923,2020-11-23
point551,2020-12-08,0.691214,2020-12-08
point551,2020-12-23,0.6907067,2020-12-23
point551,2021-01-07,0.69029176,2021-01-07
point551,2021-01-22,0.69068605,2021-01-22
point551,2021-02-06,0.69091994,2021-02-06
point551,2021-02-21,0.691104,2021-02-21
point551,2021-03-08,0.6910804,2021-03-08
point551,2021-03-23,0.6910042,2021-03-23
point551,2021-04-07,0.6906482,2021-04-07
point551,2021-04-22,0.6904977,2021-04-22
point551,2021-05-07,0.6908328,2021-05-07
point551,2021-05-22,0.6910383,2021-05-22
point551,2021-06-06,0.69109464,2021-06-06
point551,2021-06-21,0.6912667,2021-06-21
point551,2021-07-06,0.69126093,2021-07-06
point551,2021-07-21,0.6910816,2021-07-21
point551,2021-08-05,0.6910862,2021-08-05
point551,2021-08-20,0.6912008,2021-08-20
point551,2021-09-04,0.69111997,2021-09-04
point551,2021-09-19,0.6911589,2021-09-19
point551,2021-10-04,0.69115734,2021-10-04
point551,2021-10-19,0.69117254,2021-10-19
point551,2021-11-03,0.6910216,2021-11-03
point551,2021-11-18,0.69100195,2021-11-18
point551,2021-12-03,0.69110966,2021-12-03
point551,2021-12-18,0.6911201,2021-12-18
point551,2022-01-02,0.6911376,2022-01-02
point551,2022-01-17,0.69118613,2022-01-17
point551,2022-02-01,0.6911563,2022-02-01
point551,2022-02-16,0.6909739,2022-02-16
point551,2022-03-03,0.6908716,2022-03-03
point551,2022-03-18,0.69106317,2022-03-18
point551,2022-04-02,0.6911766,2022-04-02
point551,2022-04-17,0.6912026,2022-04-17
point551,2022-05-02,0.69119775,2022-05-02
point551,2022-05-17,0.6911591,2022-05-17
point551,2022-06-01,0.69099605,2022-06-01
point551,2022-06-16,0.6909586,2022-06-16
point551,2022-07-01,0.6911297,2022-07-01
point551,2022-07-16,0.6911833,2022-07-16
point551,2022-07-31,0.69120014,2022-07-31
point551,2022-08-15,0.69118524,2022-08-15
point551,2022-08-30,0.6911586,2022-08-30
point551,2022-09-14,0.6910281,2022-09-14
point551,2022-09-29,0.69100213,2022-09-29
point551,2022-10-14,0.69114655,2022-10-14
point551,2022-10-29,0.69117904,2022-10-29
point551,2022-11-13,0.6911872,2022-11-13
point551,2022-11-28,0.6911907,2022-11-28
point551,2022-12-13,0.6911628,2022-12-13
point551,2022-12-28,0.6910195,2022-12-28
point551,2023-01-12,0.69098705,2023-01-12
point551,2023-01-27,0.69114655,2023-01-27
point551,2023-02-11,0.6911853,2023-02-11
point551,2023-02-26,0.6911922,2023-02-26
point551,2023-03-13,0.691192,2023-03-13
point551,2023-03-28,0.69116086,2023-03-28
point551,2023-04-12,0.69101506,2023-04-12
point551,2023-04-27,0.6909839,2023-04-27
point551,2023-05-12,0.6911526,2023-05-12
point551,2023-05-27,0.6911927,2023-05-27
point551,2023-06-11,0.6911989,2023-06-11
point551,2023-06-26,0.6911921,2023-06-26
point551,2023-07-11,0.6911628,2023-07-11
point551,2023-07-26,0.6910217,2023-07-26
point551,2023-08-10,0.6910018,2023-08-10
point551,2023-08-25,0.691164,2023-08-25
point551,2023-09-09,0.6911917,2023-09-09
point551,2023-09-24,0.6911952,2023-09-24
point551,2023-10-09,0.6911922,2023-10-09
point551,2023-10-24,0.6911645,2023-10-24
point551,2023-11-08,0.6910269,2023-11-08
point551,2023-11-23,0.6910097,2023-11-23
point551,2023-12-08,0.69116724,2023-12-08
point551,2023-12-23,0.6911915,2023-12-23
point551,2024-01-07,0.6911938,2024-01-07
point551,2024-01-22,0.69119215,2024-01-22
point551,2024-02-06,0.6911645,2024-02-06
point551,2024-02-21,0.6910272,2024-02-21
point551,2024-03-07,0.69101256,2024-03-07
point551,2024-03-22,0.6911711,2024-03-22
point551,2024-04-06,0.69119364,2024-04-06
point551,2024-04-21,0.6911953,2024-04-21
point551,2024-05-06,0.6911928,2024-05-06
point551,2024-05-21,0.69116473,2024-05-21
point551,2024-06-05,0.69103,2024-06-05
point551,2024-06-20,0.69101894,2024-06-20
point551,2024-07-05,0.6911754,2024-07-05
point551,2024-07-20,0.691196,2024-07-20
point551,2024-08-04,0.69119704,2024-08-04
point551,2024-08-19,0.69119406,2024-08-19
point551,2024-09-03,0.6911664,2024-09-03
point551,2024-09-18,0.6910338,2024-09-18
point551,2024-10-03,0.6910249,2024-10-03
point551,2024-10-18,0.6911788,2024-10-18
point551,2024-11-02,0.6911974,2024-11-02
point551,2024-11-17,0.69119745,2024-11-17
point551,2024-12-02,0.6911949,2024-12-02
point551,2024-12-17,0.6911674,2024-12-17
point551,2025-01-01,0.69103706,2025-01-01
point551,2025-01-16,0.6910296,2025-01-16
point551,2025-01-31,0.69118124,2025-01-31
point551,2025-02-15,0.6911987,2025-02-15
point551,2025-03-02,0.69119835,2025-03-02
point551,2025-03-17,0.69119585,2025-03-17
point551,2025-04-01,0.6911682,2025-04-01
point551,2025-04-16,0.6910402,2025-04-16
point551,2025-05-01,0.69103444,2025-05-01
point551,2025-05-16,0.69118375,2025-05-16
point552,2020-01-13,0.06670792,2020-01-13
point552,2020-01-28,0.066805385,2020-01-28
point552,2020-02-12,0.066839725,2020-02-12
point552,2020-02-27,0.06673749,2020-02-27
point552,2020-03-13,0.06643751,2020-03-13
point552,2020-03-28,0.06634799,2020-03-28
point552,2020-04-12,0.06628963,2020-04-12
point552,2020-04-27,0.06692355,2020-04-27
point552,2020-05-12,0.06707202,2020-05-12
point552,2020-05-27,0.066863015,2020-05-27
point552,2020-06-11,0.06662694,2020-06-11
point552,2020-06-26,0.06648489,2020-06-26
point552,2020-07-11,0.06622578,2020-07-11
point552,2020-07-26,0.06616431,2020-07-26
point552,2020-08-10,0.06673838,2020-08-10
point552,2020-08-25,0.066893265,2020-08-25
point552,2020-09-09,0.06686463,2020-09-09
point552,2020-09-24,0.06676896,2020-09-24
point552,2020-10-09,0.06680215,2020-10-09
point552,2020-10-24,0.06678285,2020-10-24
point552,2020-11-08,0.06680965,2020-11-08
point552,2020-11-23,0.067092635,2020-11-23
point552,2020-12-08,0.0673495,2020-12-08
point552,2020-12-23,0.067231394,2020-12-23
point552,2021-01-07,0.067048475,2021-01-07
point552,2021-01-22,0.06690246,2021-01-22
point552,2021-02-06,0.066728525,2021-02-06
point552,2021-02-21,0.06679323,2021-02-21
point552,2021-03-08,0.06717989,2021-03-08
point552,2021-03-23,0.06725651,2021-03-23
point552,2021-04-07,0.06718896,2021-04-07
point552,2021-04-22,0.06710747,2021-04-22
point552,2021-05-07,0.06693609,2021-05-07
point552,2021-05-22,0.066666834,2021-05-22
point552,2021-06-06,0.066746905,2021-06-06
point552,2021-06-21,0.06714755,2021-06-21
point552,2021-07-06,0.06720712,2021-07-06
