point,date,pred_TimeGPT,date_original_timegpt
point501,2020-01-13,0.67097485,2020-01-13
point501,2020-01-28,0.6727963,2020-01-28
point501,2020-02-12,0.6720513,2020-02-12
point501,2020-02-27,0.6713057,2020-02-27
point501,2020-03-13,0.67277855,2020-03-13
point501,2020-03-28,0.6725382,2020-03-28
point501,2020-04-12,0.6717681,2020-04-12
point501,2020-04-27,0.67417276,2020-04-27
point501,2020-05-12,0.67565346,2020-05-12
point501,2020-05-27,0.67728776,2020-05-27
point501,2020-06-11,0.67739457,2020-06-11
point501,2020-06-26,0.67973465,2020-06-26
point501,2020-07-11,0.6792796,2020-07-11
point501,2020-07-26,0.6784881,2020-07-26
point501,2020-08-10,0.67829823,2020-08-10
point501,2020-08-25,0.67849106,2020-08-25
point501,2020-09-09,0.6776945,2020-09-09
point501,2020-09-24,0.67794544,2020-09-24
point501,2020-10-09,0.67837644,2020-10-09
point501,2020-10-24,0.67779315,2020-10-24
point501,2020-11-08,0.6776714,2020-11-08
point501,2020-11-23,0.6762748,2020-11-23
point501,2020-12-08,0.67941636,2020-12-08
point501,2020-12-23,0.6806022,2020-12-23
point501,2021-01-07,0.6807531,2021-01-07
point501,2021-01-22,0.680877,2021-01-22
point501,2021-02-06,0.6800215,2021-02-06
point501,2021-02-21,0.67716205,2021-02-21
point501,2021-03-08,0.6771203,2021-03-08
point501,2021-03-23,0.6784565,2021-03-23
point501,2021-04-07,0.6788248,2021-04-07
point501,2021-04-22,0.6789079,2021-04-22
point501,2021-05-07,0.6790818,2021-05-07
point501,2021-05-22,0.67853147,2021-05-22
point501,2021-06-06,0.6773752,2021-06-06
point501,2021-06-21,0.67692703,2021-06-21
point501,2021-07-06,0.67835766,2021-07-06
point501,2021-07-21,0.679004,2021-07-21
point501,2021-08-05,0.6790692,2021-08-05
point501,2021-08-20,0.6790244,2021-08-20
point501,2021-09-04,0.6786563,2021-09-04
point501,2021-09-19,0.6774541,2021-09-19
point501,2021-10-04,0.6773547,2021-10-04
point501,2021-10-19,0.6789219,2021-10-19
point501,2021-11-03,0.6791266,2021-11-03
point501,2021-11-18,0.67907876,2021-11-18
point501,2021-12-03,0.67899287,2021-12-03
point501,2021-12-18,0.67862463,2021-12-18
point501,2022-01-02,0.67741686,2022-01-02
point501,2022-01-17,0.6770716,2022-01-17
point501,2022-02-01,0.67889184,2022-02-01
point501,2022-02-16,0.67920727,2022-02-16
point501,2022-03-03,0.6791602,2022-03-03
point501,2022-03-18,0.67908114,2022-03-18
point501,2022-04-02,0.6786758,2022-04-02
point501,2022-04-17,0.6772169,2022-04-17
point501,2022-05-02,0.6771984,2022-05-02
point501,2022-05-17,0.67882454,2022-05-17
point501,2022-06-01,0.6790512,2022-06-01
point501,2022-06-16,0.6789992,2022-06-16
point501,2022-07-01,0.6789142,2022-07-01
point501,2022-07-16,0.67856556,2022-07-16
point501,2022-07-31,0.6772835,2022-07-31
point501,2022-08-15,0.67722136,2022-08-15
point501,2022-08-30,0.67884845,2022-08-30
point501,2022-09-14,0.67903596,2022-09-14
point501,2022-09-29,0.67897373,2022-09-29
point501,2022-10-14,0.6788863,2022-10-14
point501,2022-10-29,0.67854005,2022-10-29
point501,2022-11-13,0.6772598,2022-11-13
point501,2022-11-28,0.6772433,2022-11-28
point501,2022-12-13,0.6788743,2022-12-13
point501,2022-12-28,0.6790271,2022-12-28
point501,2023-01-12,0.6789529,2023-01-12
point501,2023-01-27,0.6788623,2023-01-27
point501,2023-02-11,0.6785134,2023-02-11
point501,2023-02-26,0.6772413,2023-02-26
point501,2023-03-13,0.67723095,2023-03-13
point501,2023-03-28,0.6788699,2023-03-28
point501,2023-04-12,0.6790181,2023-04-12
point501,2023-04-27,0.67894036,2023-04-27
point501,2023-05-12,0.6788522,2023-05-12
point501,2023-05-27,0.6784958,2023-05-27
point501,2023-06-11,0.67721367,2023-06-11
point501,2023-06-26,0.6772414,2023-06-26
point501,2023-07-11,0.6788392,2023-07-11
point501,2023-07-26,0.678971,2023-07-26
point501,2023-08-10,0.67889494,2023-08-10
point501,2023-08-25,0.6788077,2023-08-25
point501,2023-09-09,0.67846006,2023-09-09
point501,2023-09-24,0.6772188,2023-09-24
point501,2023-10-09,0.677247,2023-10-09
point501,2023-10-24,0.6788233,2023-10-24
point501,2023-11-08,0.67894673,2023-11-08
point501,2023-11-23,0.6788681,2023-11-23
point501,2023-12-08,0.6787796,2023-12-08
point501,2023-12-23,0.6784322,2023-12-23
