point,date,pred_TimeGPT,date_original_timegpt
point801,2020-01-13,0.6048383,2020-01-13
point801,2020-01-28,0.6053686,2020-01-28
point801,2020-02-12,0.60333,2020-02-12
point801,2020-02-27,0.6027155,2020-02-27
point801,2020-03-13,0.6039772,2020-03-13
point801,2020-03-28,0.60335934,2020-03-28
point801,2020-04-12,0.6030934,2020-04-12
point801,2020-04-27,0.6040997,2020-04-27
point801,2020-05-12,0.601954,2020-05-12
point801,2020-05-27,0.60296506,2020-05-27
point801,2020-06-11,0.60530525,2020-06-11
point801,2020-06-26,0.6052623,2020-06-26
point801,2020-07-11,0.60498965,2020-07-11
point801,2020-07-26,0.6030153,2020-07-26
point801,2020-08-10,0.6062839,2020-08-10
point801,2020-08-25,0.60780567,2020-08-25
point801,2020-09-09,0.607337,2020-09-09
point801,2020-09-24,0.60851526,2020-09-24
point801,2020-10-09,0.60993946,2020-10-09
point801,2020-10-24,0.60744125,2020-10-24
point801,2020-11-08,0.6072237,2020-11-08
point801,2020-11-23,0.6075174,2020-11-23
point801,2020-12-08,0.6085685,2020-12-08
point801,2020-12-23,0.6084567,2020-12-23
point801,2021-01-07,0.60851395,2021-01-07
point801,2021-01-22,0.6087771,2021-01-22
point801,2021-02-06,0.60825306,2021-02-06
point801,2021-02-21,0.60774183,2021-02-21
point801,2021-03-08,0.6079394,2021-03-08
point801,2021-03-23,0.6080614,2021-03-23
point801,2021-04-07,0.60810083,2021-04-07
point801,2021-04-22,0.60836005,2021-04-22
point801,2021-05-07,0.60852265,2021-05-07
point801,2021-05-22,0.6079647,2021-05-22
point801,2021-06-06,0.6076365,2021-06-06
point801,2021-06-21,0.6080426,2021-06-21
point801,2021-07-06,0.6082666,2021-07-06
point801,2021-07-21,0.6083174,2021-07-21
point801,2021-08-05,0.60869193,2021-08-05
point801,2021-08-20,0.60887504,2021-08-20
point801,2021-09-04,0.60819495,2021-09-04
point801,2021-09-19,0.6078967,2021-09-19
point801,2021-10-04,0.60794014,2021-10-04
point801,2021-10-19,0.6084127,2021-10-19
point801,2021-11-03,0.6085384,2021-11-03
point801,2021-11-18,0.6087914,2021-11-18
point801,2021-12-03,0.6088049,2021-12-03
point801,2021-12-18,0.6083443,2021-12-18
point801,2022-01-02,0.6079549,2022-01-02
point801,2022-01-17,0.608029,2022-01-17
point801,2022-02-01,0.6085763,2022-02-01
