point,date,pred_TimeGPT,date_original_timegpt
point601,2020-01-13,0.6932619,2020-01-13
point601,2020-01-28,0.69200355,2020-01-28
point601,2020-02-12,0.6898406,2020-02-12
point601,2020-02-27,0.6888468,2020-02-27
point601,2020-03-13,0.6913012,2020-03-13
point601,2020-03-28,0.6919027,2020-03-28
point601,2020-04-12,0.69112945,2020-04-12
point601,2020-04-27,0.6900797,2020-04-27
point601,2020-05-12,0.6865987,2020-05-12
point601,2020-05-27,0.68428886,2020-05-27
point601,2020-06-11,0.68365186,2020-06-11
point601,2020-06-26,0.6861489,2020-06-26
point601,2020-07-11,0.6887807,2020-07-11
point601,2020-07-26,0.689924,2020-07-26
point601,2020-08-10,0.6914819,2020-08-10
point601,2020-08-25,0.69189185,2020-08-25
point601,2020-09-09,0.69085515,2020-09-09
point601,2020-09-24,0.69253397,2020-09-24
point601,2020-10-09,0.69436646,2020-10-09
point601,2020-10-24,0.6936523,2020-10-24
point601,2020-11-08,0.6934662,2020-11-08
point601,2020-11-23,0.6939947,2020-11-23
point601,2020-12-08,0.69416267,2020-12-08
point601,2020-12-23,0.6922644,2020-12-23
point601,2021-01-07,0.69122136,2021-01-07
point601,2021-01-22,0.69254214,2021-01-22
point601,2021-02-06,0.6929945,2021-02-06
point601,2021-02-21,0.69397265,2021-02-21
point601,2021-03-08,0.69374627,2021-03-08
point601,2021-03-23,0.6932122,2021-03-23
point601,2021-04-07,0.6915691,2021-04-07
point601,2021-04-22,0.6915814,2021-04-22
point601,2021-05-07,0.6932995,2021-05-07
point601,2021-05-22,0.6939357,2021-05-22
point601,2021-06-06,0.6939813,2021-06-06
point601,2021-06-21,0.6940673,2021-06-21
point601,2021-07-06,0.6935136,2021-07-06
point601,2021-07-21,0.6922163,2021-07-21
point601,2021-08-05,0.69231623,2021-08-05
point601,2021-08-20,0.6938653,2021-08-20
point601,2021-09-04,0.69421977,2021-09-04
point601,2021-09-19,0.6943546,2021-09-19
point601,2021-10-04,0.6942193,2021-10-04
point601,2021-10-19,0.6937613,2021-10-19
point601,2021-11-03,0.69209033,2021-11-03
point601,2021-11-18,0.6921899,2021-11-18
point601,2021-12-03,0.69403446,2021-12-03
point601,2021-12-18,0.69427735,2021-12-18
point601,2022-01-02,0.6943138,2022-01-02
point601,2022-01-17,0.69426626,2022-01-17
point601,2022-02-01,0.6938629,2022-02-01
point601,2022-02-16,0.6922213,2022-02-16
point601,2022-03-03,0.6921589,2022-03-03
point601,2022-03-18,0.6940533,2022-03-18
point601,2022-04-02,0.69434345,2022-04-02
point601,2022-04-17,0.6943666,2022-04-17
point601,2022-05-02,0.69428176,2022-05-02
point601,2022-05-17,0.6938101,2022-05-17
point601,2022-06-01,0.6922264,2022-06-01
point601,2022-06-16,0.6923119,2022-06-16
point601,2022-07-01,0.6941706,2022-07-01
point601,2022-07-16,0.69440633,2022-07-16
point601,2022-07-31,0.6944077,2022-07-31
point601,2022-08-15,0.69430625,2022-08-15
point601,2022-08-30,0.69387853,2022-08-30
point601,2022-09-14,0.6923287,2022-09-14
point601,2022-09-29,0.6923761,2022-09-29
point601,2022-10-14,0.6941981,2022-10-14
point601,2022-10-29,0.6943981,2022-10-29
point601,2022-11-13,0.69437385,2022-11-13
point601,2022-11-28,0.6943185,2022-11-28
point601,2022-12-13,0.69391125,2022-12-13
point601,2022-12-28,0.692347,2022-12-28
point601,2023-01-12,0.69238734,2023-01-12
point601,2023-01-27,0.694233,2023-01-27
point601,2023-02-11,0.69442725,2023-02-11
point601,2023-02-26,0.69439673,2023-02-26
point601,2023-03-13,0.6943354,2023-03-13
point601,2023-03-28,0.6939414,2023-03-28
point601,2023-04-12,0.6923962,2023-04-12
point601,2023-04-27,0.69243073,2023-04-27
point601,2023-05-12,0.6942587,2023-05-12
point601,2023-05-27,0.69444156,2023-05-27
point601,2023-06-11,0.69441223,2023-06-11
point601,2023-06-26,0.694349,2023-06-26
point601,2023-07-11,0.6939544,2023-07-11
point601,2023-07-26,0.6924393,2023-07-26
point601,2023-08-10,0.69248265,2023-08-10
point601,2023-08-25,0.69427913,2023-08-25
point601,2023-09-09,0.6944568,2023-09-09
point601,2023-09-24,0.6944242,2023-09-24
point601,2023-10-09,0.69436514,2023-10-09
point601,2023-10-24,0.69398546,2023-10-24
point601,2023-11-08,0.6924842,2023-11-08
point601,2023-11-23,0.6925186,2023-11-23
point601,2023-12-08,0.6942956,2023-12-08
point601,2023-12-23,0.6944655,2023-12-23
point601,2024-01-07,0.69443196,2024-01-07
point601,2024-01-22,0.6943788,2024-01-22
point601,2024-02-06,0.69400525,2024-02-06
point601,2024-02-21,0.69252115,2024-02-21
point601,2024-03-07,0.6925546,2024-03-07
point601,2024-03-22,0.69431335,2024-03-22
point601,2024-04-06,0.6944807,2024-04-06
point601,2024-04-21,0.69444793,2024-04-21
point601,2024-05-06,0.69439447,2024-05-06
point601,2024-05-21,0.6940273,2024-05-21
point601,2024-06-05,0.69256204,2024-06-05
point601,2024-06-20,0.6925938,2024-06-20
point601,2024-07-05,0.69433004,2024-07-05
point601,2024-07-20,0.6944939,2024-07-20
point601,2024-08-04,0.69446146,2024-08-04
point601,2024-08-19,0.6944091,2024-08-19
point601,2024-09-03,0.69404745,2024-09-03
point601,2024-09-18,0.6926017,2024-09-18
point601,2024-10-03,0.69263256,2024-10-03
point601,2024-10-18,0.69434524,2024-10-18
point601,2024-11-02,0.69450676,2024-11-02
point601,2024-11-17,0.69447464,2024-11-17
point601,2024-12-02,0.69442403,2024-12-02
point601,2024-12-17,0.69406897,2024-12-17
point601,2025-01-01,0.6926402,2025-01-01
point601,2025-01-16,0.6926687,2025-01-16
point601,2025-01-31,0.6943607,2025-01-31
point601,2025-02-15,0.6945195,2025-02-15
point601,2025-03-02,0.694488,2025-03-02
point601,2025-03-17,0.6944386,2025-03-17
point601,2025-04-01,0.6940886,2025-04-01
point601,2025-04-16,0.69267774,2025-04-16
point601,2025-05-01,0.69270533,2025-05-01
point601,2025-05-16,0.694376,2025-05-16
point602,2020-01-13,0.50109994,2020-01-13
point602,2020-01-28,0.5035351,2020-01-28
point602,2020-02-12,0.5031923,2020-02-12
point602,2020-02-27,0.50134706,2020-02-27
point602,2020-03-13,0.50689846,2020-03-13
point602,2020-03-28,0.50811493,2020-03-28
point602,2020-04-12,0.5052871,2020-04-12
point602,2020-04-27,0.5079812,2020-04-27
point602,2020-05-12,0.5078262,2020-05-12
point602,2020-05-27,0.50123215,2020-05-27
point602,2020-06-11,0.49306536,2020-06-11
point602,2020-06-26,0.4907556,2020-06-26
point602,2020-07-11,0.493922,2020-07-11
point602,2020-07-26,0.50269616,2020-07-26
point602,2020-08-10,0.5038957,2020-08-10
point602,2020-08-25,0.50427294,2020-08-25
point602,2020-09-09,0.50253975,2020-09-09
point602,2020-09-24,0.50293547,2020-09-24
