point,date,pred_TimeGPT,date_original_timegpt
point101,2020-01-13,0.6113454,2020-01-13
point101,2020-01-28,0.6106853,2020-01-28
point101,2020-02-12,0.6077214,2020-02-12
point101,2020-02-27,0.6063695,2020-02-27
point101,2020-03-13,0.6084024,2020-03-13
point101,2020-03-28,0.609235,2020-03-28
point101,2020-04-12,0.6103523,2020-04-12
point101,2020-04-27,0.61028016,2020-04-27
point101,2020-05-12,0.6100842,2020-05-12
point101,2020-05-27,0.6093904,2020-05-27
point101,2020-06-11,0.60892713,2020-06-11
point101,2020-06-26,0.6086164,2020-06-26
point101,2020-07-11,0.60733104,2020-07-11
point101,2020-07-26,0.60565007,2020-07-26
point101,2020-08-10,0.6053777,2020-08-10
point101,2020-08-25,0.607002,2020-08-25
point101,2020-09-09,0.60639906,2020-09-09
point101,2020-09-24,0.60516626,2020-09-24
point101,2020-10-09,0.6044873,2020-10-09
point101,2020-10-24,0.6021651,2020-10-24
point101,2020-11-08,0.6005274,2020-11-08
point101,2020-11-23,0.6022302,2020-11-23
point101,2020-12-08,0.6032789,2020-12-08
point101,2020-12-23,0.60369825,2020-12-23
point101,2021-01-07,0.6036962,2021-01-07
point101,2021-01-22,0.60434765,2021-01-22
point101,2021-02-06,0.60411537,2021-02-06
point101,2021-02-21,0.6035631,2021-02-21
point101,2021-03-08,0.6041056,2021-03-08
point101,2021-03-23,0.6050257,2021-03-23
point101,2021-04-07,0.6053235,2021-04-07
point101,2021-04-22,0.6054454,2021-04-22
point101,2021-05-07,0.6053675,2021-05-07
point101,2021-05-22,0.6052575,2021-05-22
point101,2021-06-06,0.6052615,2021-06-06
point101,2021-06-21,0.60569113,2021-06-21
point101,2021-07-06,0.6064907,2021-07-06
point101,2021-07-21,0.6065593,2021-07-21
point101,2021-08-05,0.6064859,2021-08-05
point101,2021-08-20,0.60639167,2021-08-20
point101,2021-09-04,0.6057615,2021-09-04
point101,2021-09-19,0.6053057,2021-09-19
point101,2021-10-04,0.6058081,2021-10-04
point101,2021-10-19,0.6063448,2021-10-19
point101,2021-11-03,0.60639733,2021-11-03
point101,2021-11-18,0.6062653,2021-11-18
point101,2021-12-03,0.60612965,2021-12-03
point101,2021-12-18,0.6055775,2021-12-18
point101,2022-01-02,0.60529536,2022-01-02
point101,2022-01-17,0.60552937,2022-01-17
point101,2022-02-01,0.60609996,2022-02-01
point101,2022-02-16,0.6061715,2022-02-16
point101,2022-03-03,0.60608745,2022-03-03
point101,2022-03-18,0.6060348,2022-03-18
point101,2022-04-02,0.6056685,2022-04-02
point101,2022-04-17,0.60531074,2022-04-17
point101,2022-05-02,0.60552424,2022-05-02
point101,2022-05-17,0.606143,2022-05-17
point101,2022-06-01,0.6062109,2022-06-01
point101,2022-06-16,0.60616344,2022-06-16
point101,2022-07-01,0.60606635,2022-07-01
point101,2022-07-16,0.6056719,2022-07-16
point101,2022-07-31,0.6052106,2022-07-31
point101,2022-08-15,0.60547525,2022-08-15
point101,2022-08-30,0.6060125,2022-08-30
point101,2022-09-14,0.60606474,2022-09-14
point101,2022-09-29,0.6060341,2022-09-29
point101,2022-10-14,0.6059237,2022-10-14
point101,2022-10-29,0.60561144,2022-10-29
point101,2022-11-13,0.60520065,2022-11-13
point101,2022-11-28,0.6054017,2022-11-28
point101,2022-12-13,0.60587573,2022-12-13
point101,2022-12-28,0.6059256,2022-12-28
point101,2023-01-12,0.60589534,2023-01-12
point101,2023-01-27,0.6057928,2023-01-27
point101,2023-02-11,0.6055309,2023-02-11
point101,2023-02-26,0.6051731,2023-02-26
point101,2023-03-13,0.6053172,2023-03-13
point101,2023-03-28,0.6057523,2023-03-28
point101,2023-04-12,0.6058054,2023-04-12
point101,2023-04-27,0.6057819,2023-04-27
point101,2023-05-12,0.605703,2023-05-12
point101,2023-05-27,0.6054908,2023-05-27
point101,2023-06-11,0.6051534,2023-06-11
point101,2023-06-26,0.6052663,2023-06-26
point101,2023-07-11,0.6056793,2023-07-11
point101,2023-07-26,0.6057257,2023-07-26
point101,2023-08-10,0.60570204,2023-08-10
point101,2023-08-25,0.60563296,2023-08-25
point101,2023-09-09,0.60544443,2023-09-09
point101,2023-09-24,0.6051245,2023-09-24
point101,2023-10-09,0.60522157,2023-10-09
point101,2023-10-24,0.6056016,2023-10-24
point101,2023-11-08,0.60564387,2023-11-08
point101,2023-11-23,0.6056242,2023-11-23
