point,date,pred_TimeGPT,date_original_timegpt
point201,2020-01-13,0.6800494,2020-01-13
point201,2020-01-28,0.68013024,2020-01-28
point201,2020-02-12,0.6788613,2020-02-12
point201,2020-02-27,0.6778377,2020-02-27
point201,2020-03-13,0.67901945,2020-03-13
point201,2020-03-28,0.6796773,2020-03-28
point201,2020-04-12,0.6800382,2020-04-12
point201,2020-04-27,0.67987835,2020-04-27
point201,2020-05-12,0.6792169,2020-05-12
point201,2020-05-27,0.6783033,2020-05-27
point201,2020-06-11,0.67779446,2020-06-11
point201,2020-06-26,0.67787045,2020-06-26
point201,2020-07-11,0.67765915,2020-07-11
point201,2020-07-26,0.6774278,2020-07-26
point201,2020-08-10,0.677862,2020-08-10
point201,2020-08-25,0.67883646,2020-08-25
point201,2020-09-09,0.67878824,2020-09-09
point201,2020-09-24,0.6785135,2020-09-24
point201,2020-10-09,0.6783297,2020-10-09
point201,2020-10-24,0.6777728,2020-10-24
point201,2020-11-08,0.67707705,2020-11-08
point201,2020-11-23,0.67750746,2020-11-23
point201,2020-12-08,0.67778325,2020-12-08
point201,2020-12-23,0.67787033,2020-12-23
point201,2021-01-07,0.67781943,2021-01-07
point201,2021-01-22,0.6782699,2021-01-22
point201,2021-02-06,0.6783405,2021-02-06
point201,2021-02-21,0.67822677,2021-02-21
point201,2021-03-08,0.67848384,2021-03-08
point201,2021-03-23,0.67861074,2021-03-23
point201,2021-04-07,0.67842627,2021-04-07
point201,2021-04-22,0.67827827,2021-04-22
point201,2021-05-07,0.6783708,2021-05-07
point201,2021-05-22,0.67850614,2021-05-22
point201,2021-06-06,0.6785888,2021-06-06
point201,2021-06-21,0.6786299,2021-06-21
point201,2021-07-06,0.67878556,2021-07-06
point201,2021-07-21,0.67863756,2021-07-21
point201,2021-08-05,0.6785459,2021-08-05
point201,2021-08-20,0.67849636,2021-08-20
point201,2021-09-04,0.6783977,2021-09-04
point201,2021-09-19,0.6784098,2021-09-19
point201,2021-10-04,0.6784523,2021-10-04
point201,2021-10-19,0.6786367,2021-10-19
point201,2021-11-03,0.6786136,2021-11-03
point201,2021-11-18,0.67854685,2021-11-18
point201,2021-12-03,0.6785309,2021-12-03
point201,2021-12-18,0.67845523,2021-12-18
point201,2022-01-02,0.6783713,2022-01-02
point201,2022-01-17,0.67845637,2022-01-17
point201,2022-02-01,0.67851466,2022-02-01
point201,2022-02-16,0.6784911,2022-02-16
point201,2022-03-03,0.6784482,2022-03-03
point201,2022-03-18,0.67844236,2022-03-18
point201,2022-04-02,0.6784224,2022-04-02
point201,2022-04-17,0.67841816,2022-04-17
point201,2022-05-02,0.67848593,2022-05-02
point201,2022-05-17,0.67856604,2022-05-17
point201,2022-06-01,0.67850363,2022-06-01
point201,2022-06-16,0.6784616,2022-06-16
point201,2022-07-01,0.67845184,2022-07-01
point201,2022-07-16,0.6784419,2022-07-16
point201,2022-07-31,0.67843974,2022-07-31
point201,2022-08-15,0.67848605,2022-08-15
point201,2022-08-30,0.6785584,2022-08-30
point201,2022-09-14,0.67853504,2022-09-14
